station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
NYC,2020-07-02 23:51,87.00,61.00,41.62,0.00,0.00,0.00,29.80,1008.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.15,KNYC 022351Z AUTO 00000KT 10SM CLR 31/16 A2980 RMK AO2 SLP081 T03060161 10333 20300 53002 $,M
NYC,2020-07-03 00:51,85.00,62.00,46.42,280.00,5.00,0.00,29.81,1008.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.49,KNYC 030051Z AUTO 28005KT 10SM CLR 29/17 A2981 RMK AO2 SLP083 T02940167 $,M
NYC,2020-07-03 01:51,83.00,64.00,52.93,M,6.00,0.00,29.84,1009.40,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,84.32,KNYC 030151Z AUTO VRB06KT 10SM OVC100 28/18 A2984 RMK AO2 SLP094 T02830178 $,M
NYC,2020-07-03 02:51,80.00,64.00,57.98,260.00,3.00,0.00,29.83,1009.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.71,KNYC 030251Z AUTO 26003KT 10SM CLR 27/18 A2983 RMK AO2 SLP091 T02670178 50010 $,M
NYC,2020-07-03 03:51,81.00,64.00,56.30,0.00,0.00,0.00,29.84,1009.30,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,82.54,KNYC 030351Z AUTO 00000KT 10SM BKN120 27/18 A2984 RMK AO2 SLP093 T02720178 $,M
NYC,2020-07-03 04:51,79.00,65.00,62.03,M,3.00,0.00,29.83,1009.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KNYC 030451Z AUTO VRB03KT 10SM CLR 26/18 A2983 RMK AO2 SLP091 T02610183 403330200 $,M
NYC,2020-07-03 05:51,79.00,65.00,62.03,0.00,0.00,0.00,29.82,1008.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KNYC 030551Z 00000KT 10SM CLR 26/18 A2982 RMK AO2 SLP089 T02610183 10306 20261 58002 $,M
NYC,2020-07-03 06:51,80.00,64.00,57.98,300.00,3.00,0.00,29.82,1008.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.71,KNYC 030651Z 30003KT 10SM CLR 27/18 A2982 RMK AO2 SLP088 T02670178 $,M
NYC,2020-07-03 07:51,78.00,64.00,61.92,0.00,0.00,0.00,29.82,1008.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.10,KNYC 030751Z 00000KT 10SM CLR 26/18 A2982 RMK AO2 SLP088 T02560178 $,M
NYC,2020-07-03 08:51,79.00,63.00,58.04,0.00,0.00,0.00,29.83,1009.10,10.00,M,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,79.00,KNYC 030851Z 00000KT 10SM BKN090 26/17 A2983 RMK AO2 SLP091 T02610172 53002 $,M
NYC,2020-07-03 09:51,79.00,63.00,58.04,0.00,0.00,0.00,29.84,1009.40,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,79.00,KNYC 030951Z 00000KT 10SM SCT100 26/17 A2984 RMK AO2 SLP094 T02610172 $,M
NYC,2020-07-03 10:51,79.00,63.00,58.04,M,3.00,0.00,29.86,1010.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KNYC 031051Z VRB03KT 10SM CLR 26/17 A2986 RMK AO2 SLP100 T02610172 $,M
NYC,2020-07-03 11:51,80.00,63.00,55.98,M,3.00,0.00,29.86,1010.10,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,81.50,KNYC 031151Z VRB03KT 10SM FEW120 27/17 A2986 RMK AO2 SLP101 T02670172 10267 20250 51009 $,M
NYC,2020-07-03 12:51,80.00,64.00,57.98,0.00,0.00,0.00,29.87,1010.40,10.00,M,BKN,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,81.71,KNYC 031251Z 00000KT 10SM BKN100 BKN120 27/18 A2987 RMK AO2 SLP104 T02670178 $,M
NYC,2020-07-03 13:51,82.00,64.00,54.50,M,3.00,0.00,29.87,1010.60,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,83.47,KNYC 031351Z VRB03KT 10SM FEW120 28/18 A2987 RMK AO2 SLP106 T02780178 $,M
NYC,2020-07-03 14:51,86.00,66.00,51.37,M,4.00,0.00,29.88,1010.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.28,KNYC 031451Z AUTO VRB04KT 10SM CLR 30/19 A2988 RMK AO2 SLP107 T03000189 51006 $,M
NYC,2020-07-03 15:51,87.00,66.00,49.60,50.00,6.00,0.00,29.88,1010.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.44,KNYC 031551Z AUTO 05006KT 10SM CLR 31/19 A2988 RMK AO2 SLP107 T03060189 $,M
NYC,2020-07-03 16:51,87.00,65.00,47.73,360.00,4.00,0.00,29.87,1010.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.86,KNYC 031651Z AUTO 36004KT 10SM CLR 31/18 A2987 RMK AO2 SLP105 T03060183 $,M
NYC,2020-07-03 17:51,87.00,65.00,47.73,M,3.00,0.00,29.86,1010.10,10.00,M,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,88.86,KNYC 031751Z AUTO VRB03KT 10SM BKN095 31/18 A2986 RMK AO2 SLP101 T03060183 10311 20267 58006 $,M
NYC,2020-07-03 18:51,86.00,67.00,52.99,0.00,0.00,0.00,29.85,1009.90,10.00,M,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,88.77,KNYC 031851Z AUTO 00000KT 10SM BKN095 30/19 A2985 RMK AO2 SLP099 T03000194 $,M
NYC,2020-07-03 19:51,89.00,64.00,43.42,0.00,0.00,0.00,29.83,1009.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.49,KNYC 031951Z AUTO 00000KT 10SM CLR 32/18 A2983 RMK AO2 SLP092 T03170178 $,M
NYC,2020-07-03 20:51,90.00,67.00,46.68,M,M,0.00,29.82,1008.70,10.00,M,FEW,BKN,M,M,6000.00,7500.00,M,M,M,M,M,M,M,M,M,93.17,KNYC 032051Z AUTO 10SM FEW060 BKN075 32/19 A2982 RMK AO2 SLP087 T03220194 58014 $,M
NYC,2020-07-03 21:51,83.00,68.00,60.81,110.00,7.00,T,29.84,1009.40,9.00,M,BKN,BKN,M,M,7000.00,8500.00,M,M,M,M,M,M,M,M,M,85.94,KNYC 032151Z AUTO 11007KT 060V130 9SM BKN070 BKN085 28/20 A2984 RMK AO2 RAB22E32 SLP094 P0000 T02830200 $,M
NYC,2020-07-03 22:51,83.00,68.00,60.81,130.00,9.00,0.00,29.84,1009.40,9.00,15.00,SCT,OVC,M,M,6000.00,9000.00,M,M,M,M,M,M,M,M,M,85.94,KNYC 032251Z AUTO 13009G15KT 9SM SCT060 OVC090 28/20 A2984 RMK AO2 SLP094 T02830200 $,M
NYC,2020-07-03 23:23,78.00,70.00,76.19,M,M,T,29.86,M,1.50,M,FEW,BKN,OVC,M,3100.00,6000.00,10000.00,M,RA,M,M,M,M,M,M,78.10,KNYC 032323Z AUTO 1 1/2SM RA FEW031 BKN060 OVC100 26/21 A2986 RMK AO2 RAB23 P0000 T02560211 $,M
NYC,2020-07-03 23:32,76.00,73.00,90.74,M,4.00,0.09,29.87,M,0.50,M,SCT,BKN,OVC,M,2600.00,6000.00,11000.00,M,-RA FG,M,M,M,M,M,M,75.90,KNYC 032332Z AUTO VRB04KT 1/2SM -RA FG SCT026 BKN060 OVC110 24/23 A2987 RMK AO2 RAB23 P0009 T02440228 $,M
NYC,2020-07-03 23:39,75.00,73.00,93.51,50.00,5.00,0.10,29.89,M,1.75,M,SCT,BKN,OVC,M,1500.00,2700.00,6000.00,M,-RA BR,M,M,M,M,M,M,75.00,KNYC 032339Z AUTO 05005KT 1 3/4SM -RA BR SCT015 BKN027 OVC060 24/23 A2989 RMK AO2 RAB23 PRESRR P0010 T02390228 $,M
NYC,2020-07-03 23:46,75.00,72.00,90.40,50.00,11.00,0.10,29.88,1010.90,3.00,15.00,BKN,BKN,OVC,M,1500.00,2700.00,6000.00,M,-RA BR,M,M,M,M,M,M,75.00,KNYC 032346Z AUTO 05011G15KT 3SM -RA BR BKN015 BKN027 OVC060 24/22 A2988 RMK AO2 RAB23E42B46 SLP109 P0010 60010 T02390222 10322 20239 53022 $,M
NYC,2020-07-03 23:58,74.00,71.00,90.97,M,4.00,T,29.89,M,5.00,M,BKN,OVC,M,M,1400.00,6000.00,M,M,BR,M,M,M,M,M,M,73.90,KNYC 032358Z AUTO VRB04KT 5SM BR BKN014 OVC060 23/22 A2989 RMK AO2 RAE50 P0000 T02330217 $,M
NYC,2020-07-04 00:21,73.00,71.00,93.77,120.00,5.00,0.01,29.91,M,3.00,M,SCT,BKN,OVC,M,1200.00,1700.00,2100.00,M,-RA BR,M,M,M,M,M,M,73.00,KNYC 040021Z AUTO 12005KT 3SM -RA BR SCT012 BKN017 OVC021 23/22 A2991 RMK AO2 RAE2350B04 P0001 T02280217 $,M
NYC,2020-07-04 00:38,73.00,71.00,93.77,0.00,0.00,0.02,29.90,M,4.00,M,FEW,BKN,OVC,M,900.00,5000.00,11000.00,M,-RA BR,M,M,M,M,M,M,73.00,KNYC 040038Z AUTO 00000KT 4SM -RA BR FEW009 BKN050 OVC110 23/22 A2990 RMK AO2 RAE2350B04 P0002 T02280217 $,M
NYC,2020-07-04 00:48,73.40,71.60,94.10,M,4.00,0.03,29.90,M,2.50,M,FEW,BKN,OVC,M,1300.00,7500.00,10000.00,M,-RA BR,M,M,M,M,M,M,73.40,KNYC 040048Z AUTO VRB04KT 2 1/2SM -RA BR FEW013 BKN075 OVC100 23/22 A2990 RMK AO2 RAE2350B04 P0003 $,M
NYC,2020-07-04 00:51,73.00,71.00,93.77,120.00,4.00,0.03,29.90,1011.30,3.00,M,FEW,BKN,OVC,M,1100.00,7000.00,11000.00,M,-RA BR,M,M,M,M,M,M,73.00,KNYC 040051Z AUTO 12004KT 3SM -RA BR FEW011 BKN070 OVC110 23/22 A2990 RMK AO2 RAE2350B04 SLP113 P0003 T02280217 $,M
NYC,2020-07-04 01:12,73.00,71.00,93.77,0.00,0.00,T,29.89,M,2.50,M,BKN,BKN,M,M,1100.00,5500.00,M,M,BR,M,M,M,M,M,M,73.00,KNYC 040112Z AUTO 00000KT 2 1/2SM BR BKN011 BKN055 23/22 A2989 RMK AO2 RAE02 P0000 T02280217 $,M
NYC,2020-07-04 01:27,73.00,71.00,93.77,0.00,0.00,T,29.88,M,3.00,M,BKN,M,M,M,1100.00,M,M,M,BR,M,M,M,M,M,M,73.00,KNYC 040127Z AUTO 00000KT 3SM BR BKN011 23/22 A2988 RMK AO2 RAE02 P0000 T02280217 $,M
NYC,2020-07-04 01:36,73.00,71.00,93.77,M,3.00,T,29.89,M,2.50,M,BKN,M,M,M,1100.00,M,M,M,BR,M,M,M,M,M,M,73.00,KNYC 040136Z AUTO VRB03KT 2 1/2SM BR BKN011 23/22 A2989 RMK AO2 RAE02 P0000 T02280217 $,M
NYC,2020-07-04 01:51,72.00,71.00,96.99,210.00,3.00,T,29.90,1011.50,2.00,M,BKN,M,M,M,1000.00,M,M,M,BR,M,M,M,M,M,M,72.00,KNYC 040151Z AUTO 21003KT 2SM BR BKN010 22/22 A2990 RMK AO2 RAE02 SLP115 P0000 T02220217 $,M
NYC,2020-07-04 02:08,72.00,71.00,96.99,0.00,0.00,0.00,29.91,M,3.00,M,BKN,M,M,M,1100.00,M,M,M,BR,M,M,M,M,M,M,72.00,KNYC 040208Z AUTO 00000KT 3SM BR BKN011 22/22 A2991 RMK AO2 T02220217 $,M
NYC,2020-07-04 02:17,73.00,71.00,93.77,0.00,0.00,0.00,29.91,M,2.50,M,BKN,M,M,M,1100.00,M,M,M,BR,M,M,M,M,M,M,73.00,KNYC 040217Z AUTO 00000KT 2 1/2SM BR BKN011 23/22 A2991 RMK AO2 T02280217 $,M
NYC,2020-07-04 02:24,73.00,71.00,93.77,0.00,0.00,0.00,29.91,M,3.00,M,OVC,M,M,M,1100.00,M,M,M,BR,M,M,M,M,M,M,73.00,KNYC 040224Z AUTO 00000KT 3SM BR OVC011 23/22 A2991 RMK AO2 T02280217 $,M
NYC,2020-07-04 02:39,73.00,72.00,96.68,0.00,0.00,0.00,29.91,M,2.00,M,BKN,OVC,M,M,1400.00,2000.00,M,M,BR,M,M,M,M,M,M,73.00,KNYC 040239Z AUTO 00000KT 2SM BR BKN014 OVC020 23/22 A2991 RMK AO2 T02280222 $,M
NYC,2020-07-04 02:51,73.00,71.00,93.77,40.00,3.00,0.00,29.91,1011.90,3.00,M,BKN,OVC,M,M,1200.00,1800.00,M,M,BR,M,M,M,M,M,M,73.00,KNYC 040251Z AUTO 04003KT 3SM BR BKN012 OVC018 23/22 A2991 RMK AO2 SLP119 60003 T02280217 53005 $,M
NYC,2020-07-04 03:11,73.00,71.00,93.77,60.00,5.00,0.00,29.91,M,3.00,M,BKN,OVC,M,M,800.00,1400.00,M,M,BR,M,M,M,M,M,M,73.00,KNYC 040311Z AUTO 06005KT 3SM BR BKN008 OVC014 23/22 A2991 RMK AO2 CIG 008V011 T02280217 $,M
NYC,2020-07-04 03:21,72.00,71.00,96.99,50.00,7.00,0.00,29.91,M,5.00,M,BKN,OVC,M,M,1000.00,1700.00,M,M,BR,M,M,M,M,M,M,72.00,KNYC 040321Z AUTO 05007KT 5SM BR BKN010 OVC017 22/22 A2991 RMK AO2 CIG 008V012 T02220217 $,M
NYC,2020-07-04 03:34,72.00,70.00,93.43,M,4.00,0.00,29.91,M,5.00,M,OVC,M,M,M,800.00,M,M,M,BR,M,M,M,M,M,M,72.00,KNYC 040334Z AUTO VRB04KT 5SM BR OVC008 22/21 A2991 RMK AO2 CIG 007V012 T02220211 $,M
NYC,2020-07-04 03:51,72.00,70.00,93.43,M,3.00,0.00,29.91,1011.80,6.00,M,OVC,M,M,M,900.00,M,M,M,BR,M,M,M,M,M,M,72.00,KNYC 040351Z AUTO VRB03KT 6SM BR OVC009 22/21 A2991 RMK AO2 SLP118 T02220211 $,M
NYC,2020-07-04 04:51,71.00,69.00,93.40,M,3.00,0.00,29.92,1012.30,6.00,M,OVC,M,M,M,800.00,M,M,M,BR,M,M,M,M,M,M,71.10,KNYC 040451Z AUTO VRB03KT 6SM BR OVC008 22/21 A2992 RMK AO2 SLP123 T02170206 403220217 $,M
NYC,2020-07-04 05:51,70.00,67.00,89.90,60.00,8.00,0.00,29.92,1012.00,10.00,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 040551Z AUTO 06008KT 360V100 10SM OVC008 21/19 A2992 RMK AO2 SLP120 60003 T02110194 10228 20211 50001 $,M
NYC,2020-07-04 06:51,69.00,66.00,89.86,50.00,4.00,0.00,29.92,1012.30,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 040651Z AUTO 05004KT 10SM OVC009 21/19 A2992 RMK AO2 CIG 006V012 SLP123 T02060189 $,M
NYC,2020-07-04 07:11,69.00,66.00,89.86,60.00,4.00,0.00,29.93,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 040711Z AUTO 06004KT 10SM OVC011 21/19 A2993 RMK AO2 T02060189 $,M
NYC,2020-07-04 07:28,68.00,66.00,93.32,60.00,5.00,0.00,29.92,M,10.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 040728Z AUTO 06005KT 10SM OVC015 20/19 A2992 RMK AO2 T02000189 $,M
NYC,2020-07-04 07:51,69.00,65.00,86.48,M,5.00,0.00,29.92,1012.20,10.00,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 040751Z AUTO VRB05KT 10SM OVC016 21/18 A2992 RMK AO2 SLP122 T02060183 $,M
NYC,2020-07-04 08:15,69.00,64.00,83.81,60.00,7.00,0.00,29.92,M,10.00,M,BKN,OVC,M,M,1300.00,1800.00,M,M,M,M,M,M,M,M,M,69.10,KNYC 040815Z AUTO 06007KT 10SM BKN013 OVC018 21/18 A2992 RMK AO2 T02060178 $,M
NYC,2020-07-04 08:51,68.00,65.00,89.81,M,3.00,0.00,29.92,1012.30,10.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 040851Z AUTO VRB03KT 10SM OVC010 20/18 A2992 RMK AO2 SLP123 T02000183 51003 $,M
NYC,2020-07-04 09:51,69.00,64.00,83.81,80.00,5.00,0.00,29.93,1012.60,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 040951Z AUTO 08005KT 10SM OVC011 21/18 A2993 RMK AO2 SLP126 T02060178 $,M
NYC,2020-07-04 10:51,70.00,64.00,81.27,M,3.00,0.00,29.95,1013.00,10.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 041051Z AUTO VRB03KT 10SM OVC013 21/18 A2995 RMK AO2 SLP130 T02110178 $,M
NYC,2020-07-04 11:51,70.00,64.00,81.27,50.00,5.00,0.00,29.95,1013.20,10.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 041151Z AUTO 05005KT 10SM OVC014 21/18 A2995 RMK AO2 SLP132 70013 T02110178 10217 20200 51008 $,M
NYC,2020-07-04 12:51,71.00,64.00,78.28,60.00,5.00,0.00,29.96,1013.50,10.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 041251Z AUTO 06005KT 10SM OVC014 22/18 A2996 RMK AO2 SLP135 T02170178 $,M
NYC,2020-07-04 13:06,71.00,64.00,78.28,20.00,3.00,0.00,29.96,M,10.00,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 041306Z AUTO 02003KT 10SM OVC017 22/18 A2996 RMK AO2 T02170178 $,M
NYC,2020-07-04 13:44,72.00,64.00,75.92,0.00,0.00,0.00,29.96,M,10.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,72.00,KNYC 041344Z AUTO 00000KT 10SM OVC014 22/18 A2996 RMK AO2 T02220178 $,M
NYC,2020-07-04 13:51,73.00,65.00,75.75,M,3.00,0.00,29.96,1013.60,10.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,73.00,KNYC 041351Z AUTO VRB03KT 10SM OVC014 23/18 A2996 RMK AO2 SLP136 T02280183 $,M
NYC,2020-07-04 14:21,74.00,65.00,73.49,M,3.00,0.00,29.96,M,10.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,73.90,KNYC 041421Z AUTO VRB03KT 10SM OVC015 23/18 A2996 RMK AO2 T02330183 $,M
NYC,2020-07-04 14:51,75.00,65.00,70.83,M,3.00,0.00,29.96,1013.60,10.00,M,OVC,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,75.00,KNYC 041451Z AUTO VRB03KT 10SM OVC019 24/18 A2996 RMK AO2 SLP136 T02390183 51005 $,M
NYC,2020-07-04 15:25,77.00,65.00,66.27,50.00,6.00,0.00,29.96,M,10.00,M,SCT,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 041525Z AUTO 05006KT 10SM SCT021 25/18 A2996 RMK AO2 T02500183 $,M
NYC,2020-07-04 15:51,79.00,64.00,60.11,60.00,6.00,0.00,29.97,1013.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KNYC 041551Z AUTO 06006KT 10SM CLR 26/18 A2997 RMK AO2 SLP138 T02610178 $,M
NYC,2020-07-04 16:51,84.00,65.00,52.71,40.00,9.00,0.00,29.96,1013.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.72,KNYC 041651Z AUTO 04009KT 020V080 10SM CLR 29/18 A2996 RMK AO2 SLP134 T02890183 $,M
NYC,2020-07-04 17:51,85.00,63.00,47.91,70.00,4.00,0.00,29.94,1013.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.83,KNYC 041751Z AUTO 07004KT 10SM CLR 29/17 A2994 RMK AO2 SLP130 T02940172 10294 20211 58006 $,M
NYC,2020-07-04 18:51,85.00,62.00,46.42,M,3.00,0.00,29.93,1012.50,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,85.49,KNYC 041851Z AUTO VRB03KT 10SM FEW055 29/17 A2993 RMK AO2 SLP125 T02940167 $,M
NYC,2020-07-04 19:51,87.00,61.00,41.62,40.00,6.00,0.00,29.92,1012.20,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,87.15,KNYC 041951Z AUTO 04006KT 10SM FEW055 31/16 A2992 RMK AO2 SLP122 T03060161 $,M
NYC,2020-07-04 20:51,83.00,65.00,54.62,M,3.00,0.00,29.92,1012.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.64,KNYC 042051Z AUTO VRB03KT 10SM CLR 28/18 A2992 RMK AO2 SLP122 T02830183 56008 $,M
NYC,2020-07-04 21:51,82.00,64.00,54.50,M,4.00,0.00,29.92,1012.20,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,83.47,KNYC 042151Z AUTO VRB04KT 10SM SCT085 28/18 A2992 RMK AO2 SLP122 T02780178 $,M
NYC,2020-07-04 22:51,80.00,65.00,59.83,M,4.00,0.00,29.93,1012.50,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,81.91,KNYC 042251Z AUTO VRB04KT 10SM FEW090 27/18 A2993 RMK AO2 SLP125 T02670183 $,M
NYC,2020-07-04 23:51,77.00,66.00,68.85,M,5.00,0.00,29.93,1012.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 042351Z AUTO VRB05KT 10SM CLR 25/19 A2993 RMK AO2 SLP126 T02500189 10306 20250 53004 $,M
NYC,2020-07-05 00:51,75.00,66.00,73.59,M,3.00,0.00,29.94,1012.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KNYC 050051Z AUTO VRB03KT 10SM CLR 24/19 A2994 RMK AO2 SLP129 T02390189 $,M
NYC,2020-07-05 01:51,74.00,67.00,78.77,M,3.00,0.00,29.95,1013.30,7.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,73.90,KNYC 050151Z AUTO VRB03KT 7SM FEW085 23/19 A2995 RMK AO2 SLP133 T02330194 $,M
NYC,2020-07-05 02:51,73.00,66.00,78.70,0.00,0.00,0.00,29.96,1013.70,3.00,M,FEW,M,M,M,700.00,M,M,M,HZ,M,M,M,M,M,M,73.00,KNYC 050251Z AUTO 00000KT 3SM HZ FEW007 23/19 A2996 RMK AO2 SLP137 T02280189 53010 $,M
NYC,2020-07-05 03:51,72.00,66.00,81.41,0.00,0.00,0.00,29.96,1013.70,4.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,72.00,KNYC 050351Z AUTO 00000KT 4SM HZ CLR 22/19 A2996 RMK AO2 SLP137 T02220189 $,M
NYC,2020-07-05 04:51,73.00,65.00,75.75,0.00,0.00,0.00,29.97,1013.90,8.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,73.00,KNYC 050451Z AUTO 00000KT 8SM FEW090 23/18 A2997 RMK AO2 SLP139 T02280183 403060200 $,M
NYC,2020-07-05 05:51,71.60,66.20,83.09,M,M,0.00,29.96,M,7.00,M,FEW,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,71.60,KNYC 050551Z AUTO 7SM FEW075 22/19 A2996 RMK AO2@,M
NYC,2020-07-05 06:51,72.00,67.00,83.99,0.00,0.00,0.00,29.97,1013.80,6.00,M,FEW,M,M,M,7000.00,M,M,M,HZ,M,M,M,37.00,210.00,2020-07-05 06:25,72.00,KNYC 050651Z AUTO 00000KT 6SM HZ FEW070 22/19 A2997 RMK AO2 PK WND 21037/0625 SLP138 T02220194 $,M
NYC,2020-07-05 07:51,72.00,67.00,83.99,0.00,0.00,0.00,29.96,1013.50,8.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,72.00,KNYC 050751Z AUTO 00000KT 8SM FEW100 22/19 A2996 RMK AO2 SLP135 T02220194 $,M
NYC,2020-07-05 08:51,72.00,67.00,83.99,M,3.00,0.00,29.96,1013.50,9.00,M,BKN,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,72.00,KNYC 050851Z AUTO VRB03KT 9SM BKN036 22/19 A2996 RMK AO2 SLP135 T02220194 58002 $,M
NYC,2020-07-05 09:30,73.00,67.00,81.20,0.00,0.00,0.00,29.97,M,9.00,M,BKN,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,73.00,KNYC 050930Z AUTO 00000KT 9SM BKN012 23/19 A2997 RMK AO2 T02280194 $,M
NYC,2020-07-05 09:51,73.00,66.00,78.70,210.00,3.00,0.00,29.97,1013.80,9.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,73.00,KNYC 050951Z AUTO 21003KT 9SM OVC013 23/19 A2997 RMK AO2 SLP138 T02280189 $,M
NYC,2020-07-05 10:15,73.00,67.00,81.20,0.00,0.00,0.00,29.98,M,8.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,73.00,KNYC 051015Z AUTO 00000KT 8SM OVC015 23/19 A2998 RMK AO2 T02280194 $,M
NYC,2020-07-05 10:51,74.00,67.00,78.77,M,4.00,0.00,29.98,1014.30,8.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,73.90,KNYC 051051Z AUTO VRB04KT 8SM OVC015 23/19 A2998 RMK AO2 SLP143 T02330194 $,M
NYC,2020-07-05 11:04,74.00,68.00,81.82,0.00,0.00,0.00,29.99,M,8.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,73.90,KNYC 051104Z AUTO 00000KT 8SM OVC014 23/20 A2999 RMK AO2 T02330200 $,M
NYC,2020-07-05 11:37,74.00,68.00,81.82,240.00,4.00,0.00,29.99,M,7.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,73.90,KNYC 051137Z AUTO 24004KT 7SM OVC015 23/20 A2999 RMK AO2 T02330200 $,M
NYC,2020-07-05 11:51,74.00,68.00,81.82,M,5.00,0.00,29.99,1014.50,7.00,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,73.90,KNYC 051151Z AUTO VRB05KT 7SM OVC016 23/20 A2999 RMK AO2 SLP145 T02330200 10233 20222 51009 $,M
NYC,2020-07-05 12:51,76.00,69.00,79.47,0.00,0.00,0.00,29.99,1014.60,7.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,75.90,KNYC 051251Z AUTO 00000KT 7SM OVC015 24/21 A2999 RMK AO2 SLP146 T02440206 $,M
