station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
NYC,2018-08-14 10:39,73.00,71.00,93.77,0.00,0.00,0.00,29.91,M,2.00,M,FEW,SCT,BKN,M,600.00,1200.00,1900.00,M,BR,M,M,M,M,M,M,74.41,KNYC 141039Z AUTO 00000KT 2SM BR FEW006 SCT012 BKN019 23/22 A2991 RMK AO2 T02280217 $,M
NYC,2018-08-14 10:47,73.40,71.60,94.10,0.00,0.00,0.00,29.91,M,2.50,M,FEW,BKN,BKN,M,600.00,1200.00,1700.00,M,BR,M,M,M,M,M,M,74.86,KNYC 141047Z AUTO 00000KT 2 1/2SM BR FEW006 BKN012 BKN017 23/22 A2991 RMK AO2 $,M
NYC,2018-08-14 10:51,M,M,M,0.00,0.00,0.00,M,M,2.50,M,FEW,M,M,M,600.00,M,M,M,BR,M,M,M,M,M,M,M,KNYC 141051Z AUTO 00000KT 2 1/2SM BR FEW006 S,M
NYC,2018-08-14 10:59,73.00,72.00,96.68,0.00,0.00,0.00,29.91,M,2.50,M,FEW,BKN,OVC,M,600.00,1200.00,2400.00,M,BR,M,M,M,M,M,M,74.54,KNYC 141059Z AUTO 00000KT 2 1/2SM BR FEW006 BKN012 OVC024 23/22 A2991 RMK AO2 T02280222 $,M
NYC,2018-08-14 11:20,73.00,72.00,96.68,M,3.00,0.00,29.91,M,1.50,M,BKN,OVC,M,M,1200.00,2000.00,M,M,BR,M,M,M,M,M,M,74.54,KNYC 141120Z AUTO VRB03KT 1 1/2SM BR BKN012 OVC020 23/22 A2991 RMK AO2 T02280222 $,M
NYC,2018-08-14 11:31,73.00,72.00,96.68,0.00,0.00,0.00,29.91,M,2.50,M,BKN,OVC,M,M,1200.00,2000.00,M,M,BR,M,M,M,M,M,M,74.54,KNYC 141131Z AUTO 00000KT 2 1/2SM BR BKN012 OVC020 23/22 A2991 RMK AO2 T02280222 $,M
NYC,2018-08-14 11:51,73.00,72.00,96.68,0.00,0.00,0.00,29.91,1011.80,2.50,M,SCT,BKN,M,M,1200.00,2200.00,M,M,BR,M,M,M,M,M,M,74.54,KNYC 141151Z AUTO 00000KT 2 1/2SM BR SCT012 BKN022 23/22 A2991 RMK AO2 SLP118 70066 T02280222 10228 20222 51003 $,M
NYC,2018-08-14 11:56,74.00,72.00,93.79,0.00,0.00,0.00,29.91,M,3.00,M,SCT,BKN,OVC,M,1000.00,1400.00,2500.00,M,BR,M,M,M,M,M,M,75.40,KNYC 141156Z AUTO 00000KT 3SM BR SCT010 BKN014 OVC025 23/22 A2991 RMK AO2 T02330222 $,M
NYC,2018-08-14 12:05,74.00,72.00,93.79,0.00,0.00,0.00,29.91,M,2.50,M,BKN,OVC,M,M,1000.00,2000.00,M,M,BR,M,M,M,M,M,M,75.40,KNYC 141205Z AUTO 00000KT 2 1/2SM BR BKN010 OVC020 23/22 A2991 RMK AO2 CIG 008V015 T02330222 $,M
NYC,2018-08-14 12:26,74.00,72.00,93.79,0.00,0.00,0.00,29.91,M,3.00,M,SCT,BKN,OVC,M,1000.00,1400.00,2700.00,M,BR,M,M,M,M,M,M,75.40,KNYC 141226Z AUTO 00000KT 3SM BR SCT010 BKN014 OVC027 23/22 A2991 RMK AO2 T02330222 $,M
NYC,2018-08-14 12:51,74.00,71.00,90.97,0.00,0.00,0.00,29.91,1011.70,4.00,M,BKN,BKN,OVC,M,1400.00,1800.00,2300.00,M,BR,M,M,M,M,M,M,75.27,KNYC 141251Z AUTO 00000KT 4SM BR BKN014 BKN018 OVC023 23/22 A2991 RMK AO2 SLP117 T02330217 $,M
NYC,2018-08-14 13:07,74.00,71.00,90.97,270.00,4.00,0.00,29.91,M,5.00,M,BKN,OVC,M,M,1600.00,2200.00,M,M,BR,M,M,M,M,M,M,75.27,KNYC 141307Z AUTO 27004KT 5SM BR BKN016 OVC022 23/22 A2991 RMK AO2 T02330217 $,M
NYC,2018-08-14 13:25,74.00,70.00,87.63,M,4.00,0.00,29.91,M,5.00,M,SCT,M,M,M,1600.00,M,M,M,BR,M,M,M,M,M,M,75.11,KNYC 141325Z AUTO VRB04KT 5SM BR SCT016 23/21 A2991 RMK AO2 T02330211 $,M
NYC,2018-08-14 13:51,74.00,70.00,87.63,M,3.00,0.00,29.90,1011.60,6.00,M,FEW,M,M,M,1800.00,M,M,M,BR,M,M,M,M,M,M,75.11,KNYC 141351Z AUTO VRB03KT 6SM BR FEW018 23/21 A2990 RMK AO2 SLP116 T02330211 $,M
NYC,2018-08-14 14:51,76.00,70.00,81.96,260.00,7.00,0.00,29.91,1011.70,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.04,KNYC 141451Z AUTO 26007KT 7SM CLR 24/21 A2991 RMK AO2 SLP117 T02440211 55000 $,M
NYC,2018-08-14 15:51,78.00,69.00,73.88,M,3.00,0.00,29.90,1011.50,10.00,M,SCT,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,80.29,KNYC 141551Z AUTO VRB03KT 10SM SCT028 26/21 A2990 RMK AO2 SLP115 T02560206 $,M
NYC,2018-08-14 16:51,81.00,69.00,67.18,0.00,0.00,0.00,29.89,1011.20,10.00,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,84.16,KNYC 141651Z AUTO 00000KT 10SM FEW030 27/21 A2989 RMK AO2 SLP112 T02720206 $,M
NYC,2018-08-14 17:51,81.00,68.00,64.69,260.00,4.00,0.00,29.88,1010.70,10.00,M,FEW,SCT,M,M,3400.00,6500.00,M,M,M,M,M,M,M,M,M,83.76,KNYC 141751Z AUTO 26004KT 10SM FEW034 SCT065 27/20 A2988 RMK AO2 SLP107 T02720200 10272 20228 58010 $,M
NYC,2018-08-14 18:51,79.00,69.00,71.72,M,4.00,0.00,29.85,1009.80,10.00,M,SCT,BKN,M,M,4700.00,6000.00,M,M,M,M,M,M,M,M,M,81.55,KNYC 141851Z AUTO VRB04KT 10SM SCT047 BKN060 26/21 A2985 RMK AO2 SLP098 T02610206 $,M
NYC,2018-08-14 19:17,76.00,68.00,76.53,290.00,11.00,T,29.84,M,1.00,22.00,FEW,BKN,OVC,M,3900.00,4800.00,6000.00,M,RA,M,M,M,M,M,M,75.90,KNYC 141917Z AUTO 29011G22KT 1SM RA FEW039 BKN048 OVC060 24/20 A2984 RMK AO2 RAB16 P0000 T02440200 $,M
NYC,2018-08-14 19:24,72.00,69.00,90.59,M,5.00,0.11,29.84,M,0.25,22.00,SCT,BKN,OVC,M,1500.00,4100.00,5500.00,M,+RA FG,M,M,M,M,M,M,73.16,KNYC 141924Z AUTO VRB05G22KT 1/4SM +RA FG SCT015 BKN041 OVC055 22/21 A2984 RMK AO2 RAB16 P0011 T02220206 $,M
NYC,2018-08-14 19:39,71.00,69.00,93.40,0.00,0.00,0.64,29.84,M,2.00,M,SCT,BKN,OVC,M,2500.00,4700.00,7500.00,M,-RA BR,M,M,M,M,M,M,72.30,KNYC 141939Z AUTO 00000KT 2SM -RA BR SCT025 BKN047 OVC075 22/21 A2984 RMK AO2 VIS 3/4V5 RAB16 P0064 T02170206 $,M
NYC,2018-08-14 19:50,71.00,69.00,93.40,270.00,7.00,0.68,29.85,1009.80,0.75,M,BKN,BKN,OVC,M,4000.00,7000.00,8000.00,M,+RA BR,M,M,M,M,M,M,72.30,KNYC 141950Z AUTO 27007KT 230V290 3/4SM +RA BR BKN040 BKN070 OVC080 22/21 A2985 RMK AO2 RAB16 SLP098 P0068 T02170206 $,M
NYC,2018-08-14 20:05,71.00,69.00,93.40,0.00,0.00,0.07,29.85,M,1.75,M,FEW,BKN,OVC,M,5500.00,7000.00,9500.00,M,RA BR,M,M,M,M,M,M,72.30,KNYC 142005Z AUTO 00000KT 1 3/4SM RA BR FEW055 BKN070 OVC095 22/21 A2985 RMK AO2 VIS 1 1/4V3 P0007 T02170206 $,M
NYC,2018-08-14 20:18,72.00,70.00,93.43,0.00,0.00,0.10,29.85,M,3.00,M,FEW,SCT,OVC,M,5000.00,8000.00,10000.00,M,-RA BR,M,M,M,M,M,M,73.29,KNYC 142018Z AUTO 00000KT 3SM -RA BR FEW050 SCT080 OVC100 22/21 A2985 RMK AO2 P0010 T02220211 $,M
NYC,2018-08-14 20:51,74.00,72.00,93.79,0.00,0.00,0.10,29.86,1010.10,9.00,M,FEW,FEW,M,M,6000.00,11000.00,M,M,M,M,M,M,M,M,M,75.40,KNYC 142051Z AUTO 00000KT 9SM FEW060 FEW110 23/22 A2986 RMK AO2 RAE25 SLP101 P0010 60078 T02330222 55007 $,M
NYC,2018-08-14 21:51,74.00,72.00,93.79,M,3.00,0.01,29.85,1009.80,10.00,M,FEW,FEW,SCT,M,4800.00,6500.00,8000.00,M,M,M,M,M,M,M,M,75.40,KNYC 142151Z AUTO VRB03KT 10SM FEW048 FEW065 SCT080 23/22 A2985 RMK AO2 RAB00E48 SLP098 P0001 T02330222 $,M
NYC,2018-08-14 22:51,71.00,67.00,86.59,250.00,4.00,0.00,29.85,1009.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 142251Z AUTO 25004KT 10SM CLR 22/19 A2985 RMK AO2 SLP098 T02170194 $,M
NYC,2018-08-14 23:51,72.00,69.00,90.59,M,M,T,29.86,1010.40,10.00,M,SCT,M,M,M,11000.00,M,M,M,-RA,M,M,M,M,M,M,72.00,KNYC 142351Z AUTO 10SM -RA SCT110 22/21 A2986 RMK AO2 RAB32 SLP104 P0000 60079 T02220206 10278 20217 53003 $,M
NYC,2018-08-15 00:51,72.00,68.00,87.24,260.00,6.00,T,29.86,1010.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KNYC 150051Z AUTO 26006KT 10SM CLR 22/20 A2986 RMK AO2 RAE2359 SLP103 P0000 T02220200 $,M
NYC,2018-08-15 01:51,72.00,67.00,83.99,M,6.00,0.00,29.88,1011.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KNYC 150151Z AUTO VRB06KT 10SM CLR 22/19 A2988 RMK AO2 SLP110 T02220194 $,M
NYC,2018-08-15 02:51,72.00,67.00,83.99,M,4.00,0.00,29.88,1010.80,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,72.00,KNYC 150251Z AUTO VRB04KT 10SM FEW060 22/19 A2988 RMK AO2 SLP108 60000 T02220194 50005 $,M
NYC,2018-08-15 03:51,71.00,68.00,89.94,M,3.00,0.00,29.88,1010.80,10.00,M,SCT,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,72.14,KNYC 150351Z AUTO VRB03KT 10SM SCT043 22/20 A2988 RMK AO2 SLP108 T02170200 $,M
NYC,2018-08-15 04:51,71.00,68.00,89.94,M,3.00,0.00,29.87,1010.60,10.00,M,BKN,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,72.14,KNYC 150451Z AUTO VRB03KT 10SM BKN043 22/20 A2987 RMK AO2 SLP106 T02170200 402780217 $,M
NYC,2018-08-15 05:51,71.00,67.00,86.59,M,3.00,0.00,29.88,1010.80,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 150551Z AUTO VRB03KT 10SM FEW070 22/19 A2988 RMK AO2 SLP108 60000 T02170194 10222 20217 55000 $,M
NYC,2018-08-15 06:51,71.00,67.00,86.59,270.00,3.00,0.00,29.86,1010.30,10.00,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 150651Z AUTO 27003KT 10SM FEW045 22/19 A2986 RMK AO2 SLP103 T02170194 $,M
NYC,2018-08-15 07:51,70.00,67.00,89.90,0.00,0.00,0.00,29.87,1010.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 150751Z AUTO 00000KT 10SM CLR 21/19 A2987 RMK AO2 SLP105 T02110194 $,M
NYC,2018-08-15 08:36,71.00,66.00,83.93,0.00,0.00,0.00,29.87,M,10.00,M,BKN,M,M,M,2700.00,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 150836Z AUTO 00000KT 10SM BKN027 22/19 A2987 RMK AO2 T02170189 $,M
NYC,2018-08-15 08:51,71.00,67.00,86.59,M,4.00,0.00,29.88,1010.80,10.00,M,BKN,OVC,M,M,2700.00,3500.00,M,M,M,M,M,M,M,M,M,71.10,KNYC 150851Z AUTO VRB04KT 10SM BKN027 OVC035 22/19 A2988 RMK AO2 SLP108 T02170194 55001 $,M
NYC,2018-08-15 09:07,71.00,66.00,83.93,M,3.00,0.00,29.87,M,10.00,M,FEW,SCT,M,M,2700.00,3700.00,M,M,M,M,M,M,M,M,M,71.10,KNYC 150907Z AUTO VRB03KT 10SM FEW027 SCT037 22/19 A2987 RMK AO2 T02170189 $,M
NYC,2018-08-15 09:51,71.00,66.00,83.93,M,4.00,0.00,29.88,1011.00,10.00,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 150951Z AUTO VRB04KT 10SM BKN030 22/19 A2988 RMK AO2 SLP110 T02170189 $,M
NYC,2018-08-15 10:00,71.00,66.00,83.93,M,3.00,0.00,29.88,M,10.00,M,BKN,BKN,M,M,2700.00,3300.00,M,M,M,M,M,M,M,M,M,71.10,KNYC 151000Z AUTO VRB03KT 10SM BKN027 BKN033 22/19 A2988 RMK AO2 T02170189 $,M
NYC,2018-08-15 10:07,71.00,66.00,83.93,M,3.00,0.00,29.88,M,10.00,M,SCT,M,M,M,2700.00,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 151007Z AUTO VRB03KT 10SM SCT027 22/19 A2988 RMK AO2 T02170189 $,M
NYC,2018-08-15 10:51,71.00,65.00,80.78,290.00,4.00,0.00,29.90,1011.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 151051Z AUTO 29004KT 10SM CLR 22/18 A2990 RMK AO2 SLP114 T02170183 $,M
NYC,2018-08-15 11:51,72.00,66.00,81.41,300.00,4.00,0.00,29.92,1012.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KNYC 151151Z AUTO 30004KT 10SM CLR 22/19 A2992 RMK AO2 SLP121 70079 T02220189 10222 20211 53013 $,M
NYC,2018-08-15 12:51,75.00,67.00,75.92,280.00,6.00,0.00,29.93,1012.60,10.00,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,75.00,KNYC 151251Z AUTO 28006KT 10SM FEW022 24/19 A2993 RMK AO2 SLP126 T02390194 $,M
NYC,2018-08-15 13:51,76.00,68.00,76.53,0.00,0.00,0.00,29.93,1012.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.90,KNYC 151351Z AUTO 00000KT 10SM CLR 24/20 A2993 RMK AO2 SLP126 T02440200 $,M
NYC,2018-08-15 14:51,80.00,67.00,64.14,M,5.00,0.00,29.94,1013.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.40,KNYC 151451Z AUTO VRB05KT 10SM CLR 27/19 A2994 RMK AO2 SLP130 T02670194 51010 $,M
NYC,2018-08-15 15:51,83.00,66.00,56.75,M,5.00,0.00,29.94,1012.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.07,KNYC 151551Z AUTO VRB05KT 10SM CLR 28/19 A2994 RMK AO2 SLP129 T02830189 $,M
NYC,2018-08-15 16:51,84.00,66.00,54.77,M,4.00,0.00,29.95,1013.20,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.20,KNYC 151651Z AUTO VRB04KT 9SM CLR 29/19 A2995 RMK AO2 SLP132 T02890189 $,M
NYC,2018-08-15 17:51,85.00,66.00,53.21,M,3.00,0.00,29.95,1013.10,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.13,KNYC 151751Z AUTO VRB03KT 9SM CLR 29/19 A2995 RMK AO2 SLP131 T02940189 10294 20222 52001 $,M
NYC,2018-08-15 18:51,85.00,65.00,51.21,M,4.00,0.00,29.95,1013.00,9.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,86.62,KNYC 151851Z AUTO VRB04KT 9SM FEW050 29/18 A2995 RMK AO2 SLP130 T02940183 $,M
NYC,2018-08-15 19:51,85.00,64.00,49.62,280.00,6.00,0.00,29.93,1012.60,9.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,86.23,KNYC 151951Z AUTO 28006KT 9SM SCT060 29/18 A2993 RMK AO2 SLP126 T02940178 $,M
NYC,2018-08-15 20:51,85.00,65.00,51.21,M,5.00,0.00,29.93,1012.60,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.62,KNYC 152051Z AUTO VRB05KT 9SM CLR 29/18 A2993 RMK AO2 SLP126 T02940183 57005 $,M
NYC,2018-08-15 21:51,84.00,66.00,54.77,290.00,5.00,0.00,29.94,1012.70,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.20,KNYC 152151Z AUTO 29005KT 9SM CLR 29/19 A2994 RMK AO2 SLP127 T02890189 $,M
NYC,2018-08-15 22:51,85.00,65.00,51.21,290.00,6.00,0.00,29.94,1012.90,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.62,KNYC 152251Z AUTO 29006KT 8SM CLR 29/18 A2994 RMK AO2 SLP129 T02940183 $,M
NYC,2018-08-15 23:51,83.00,67.00,58.55,260.00,8.00,0.00,29.96,1013.60,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.45,KNYC 152351Z AUTO 26008KT 210V290 9SM CLR 28/19 A2996 RMK AO2 SLP136 T02830194 10300 20283 53010 $,M
NYC,2018-08-16 00:51,83.00,68.00,60.81,M,M,0.00,29.98,1014.10,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,85.94,KNYC 160051Z AUTO 10SM FEW085 28/20 A2998 RMK AO2 SLP141 T02830200 $,M
NYC,2018-08-16 01:51,83.00,69.00,63.16,M,4.00,0.00,30.00,1014.80,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.48,KNYC 160151Z AUTO VRB04KT 9SM CLR 28/21 A3000 RMK AO2 SLP148 T02830206 $,M
NYC,2018-08-16 02:51,82.00,69.00,65.03,M,3.00,0.00,30.00,1014.90,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.39,KNYC 160251Z AUTO VRB03KT 9SM CLR 28/21 A3000 RMK AO2 SLP149 T02780206 51013 $,M
NYC,2018-08-16 03:51,81.00,69.00,67.18,0.00,0.00,0.00,30.00,1014.90,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.16,KNYC 160351Z AUTO 00000KT 9SM CLR 27/21 A3000 RMK AO2 SLP149 T02720206 $,M
NYC,2018-08-16 04:51,81.00,69.00,67.18,0.00,0.00,0.00,30.01,1015.40,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.16,KNYC 160451Z AUTO 00000KT 9SM CLR 27/21 A3001 RMK AO2 SLP154 T02720206 403000211 $,M
NYC,2018-08-16 05:51,79.00,69.00,71.72,0.00,0.00,0.00,30.01,1015.20,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.55,KNYC 160551Z AUTO 00000KT 9SM CLR 26/21 A3001 RMK AO2 SLP152 T02610206 10294 20261 50003 $,M
NYC,2018-08-16 06:51,79.00,69.00,71.72,280.00,3.00,0.00,30.01,1015.40,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.55,KNYC 160651Z AUTO 28003KT 8SM CLR 26/21 A3001 RMK AO2 SLP154 T02610206 $,M
NYC,2018-08-16 07:51,79.00,69.00,71.72,280.00,4.00,0.00,30.02,1015.60,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.55,KNYC 160751Z AUTO 28004KT 8SM CLR 26/21 A3002 RMK AO2 SLP156 T02610206 $,M
NYC,2018-08-16 08:51,76.00,70.00,81.96,0.00,0.00,0.00,30.03,1015.90,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.04,KNYC 160851Z AUTO 00000KT 8SM CLR 24/21 A3003 RMK AO2 SLP159 T02440211 53006 $,M
NYC,2018-08-16 09:51,76.00,69.00,79.47,260.00,3.00,0.00,30.05,1016.40,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.93,KNYC 160951Z AUTO 26003KT 8SM CLR 24/21 A3005 RMK AO2 SLP164 T02440206 $,M
NYC,2018-08-16 10:51,77.00,67.00,71.03,310.00,5.00,0.00,30.06,1016.90,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 161051Z AUTO 31005KT 7SM CLR 25/19 A3006 RMK AO2 SLP169 T02500194 $,M
NYC,2018-08-16 11:51,77.00,67.00,71.03,M,3.00,0.00,30.08,1017.40,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 161151Z AUTO VRB03KT 7SM CLR 25/19 A3008 RMK AO2 SLP174 T02500194 10267 20244 51016 $,M
NYC,2018-08-16 12:51,78.00,67.00,68.49,280.00,3.00,0.00,30.09,1018.00,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.10,KNYC 161251Z AUTO 28003KT 7SM CLR 26/19 A3009 RMK AO2 SLP180 T02560194 $,M
NYC,2018-08-16 13:51,80.00,68.00,66.62,0.00,0.00,0.00,30.09,1018.10,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.70,KNYC 161351Z AUTO 00000KT 7SM CLR 27/20 A3009 RMK AO2 SLP181 T02670200 $,M
NYC,2018-08-16 14:51,82.00,68.00,62.62,0.00,0.00,0.00,30.10,1018.10,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.92,KNYC 161451Z AUTO 00000KT 7SM CLR 28/20 A3010 RMK AO2 SLP181 T02780200 51007 $,M
NYC,2018-08-16 15:51,85.00,69.00,59.21,M,5.00,0.00,30.10,1018.10,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.83,KNYC 161551Z AUTO VRB05KT 7SM CLR 29/21 A3010 RMK AO2 SLP181 T02940206 $,M
NYC,2018-08-16 16:51,87.00,68.00,53.15,0.00,0.00,0.00,30.09,1017.80,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.64,KNYC 161651Z AUTO 00000KT 7SM CLR 31/20 A3009 RMK AO2 SLP178 T03060200 $,M
NYC,2018-08-16 17:51,87.00,68.00,53.15,0.00,0.00,0.00,30.08,1017.60,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.64,KNYC 161751Z AUTO 00000KT 8SM CLR 31/20 A3008 RMK AO2 SLP176 T03060200 10306 20250 58005 $,M
NYC,2018-08-16 18:51,87.00,66.00,49.60,290.00,5.00,0.00,30.07,1017.30,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.44,KNYC 161851Z AUTO 29005KT 8SM CLR 31/19 A3007 RMK AO2 SLP173 T03060189 $,M
NYC,2018-08-16 19:51,87.00,66.00,49.60,290.00,7.00,0.00,30.06,1017.00,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.44,KNYC 161951Z AUTO 29007KT 8SM CLR 31/19 A3006 RMK AO2 SLP170 T03060189 $,M
NYC,2018-08-16 20:51,86.00,67.00,52.99,270.00,5.00,0.00,30.06,1017.00,8.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,88.77,KNYC 162051Z AUTO 27005KT 8SM FEW060 30/19 A3006 RMK AO2 SLP170 T03000194 56006 $,M
NYC,2018-08-16 21:51,86.00,68.00,55.04,M,3.00,0.00,30.06,1016.90,8.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,89.41,KNYC 162151Z AUTO VRB03KT 8SM FEW055 30/20 A3006 RMK AO2 SLP169 T03000200 $,M
NYC,2018-08-16 22:51,85.00,68.00,57.02,0.00,0.00,0.00,30.06,1016.90,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.18,KNYC 162251Z AUTO 00000KT 8SM CLR 29/20 A3006 RMK AO2 SLP169 T02940200 $,M
NYC,2018-08-16 23:51,85.00,67.00,54.89,M,3.00,0.00,30.08,1017.60,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.59,KNYC 162351Z AUTO VRB03KT 9SM CLR 29/19 A3008 RMK AO2 SLP176 T02940194 10311 20289 53006 $,M
NYC,2018-08-17 00:51,85.00,68.00,57.02,M,3.00,0.00,30.09,1018.10,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.18,KNYC 170051Z AUTO VRB03KT 9SM CLR 29/20 A3009 RMK AO2 SLP181 T02940200 $,M
NYC,2018-08-17 01:51,84.00,67.00,56.51,250.00,3.00,0.00,30.10,1018.40,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.62,KNYC 170151Z AUTO 25003KT 9SM CLR 29/19 A3010 RMK AO2 SLP184 T02890194 $,M
NYC,2018-08-17 02:51,83.00,68.00,60.81,0.00,0.00,0.00,30.11,1018.50,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.94,KNYC 170251Z AUTO 00000KT 8SM CLR 28/20 A3011 RMK AO2 SLP185 T02830200 51009 $,M
NYC,2018-08-17 03:51,82.00,69.00,65.03,230.00,3.00,0.00,30.11,1018.60,8.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,85.39,KNYC 170351Z AUTO 23003KT 8SM FEW060 28/21 A3011 RMK AO2 SLP186 T02780206 $,M
NYC,2018-08-17 04:51,82.00,69.00,65.03,240.00,4.00,0.00,30.11,1018.60,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.39,KNYC 170451Z AUTO 24004KT 8SM CLR 28/21 A3011 RMK AO2 SLP186 T02780206 403110244 $,M
NYC,2018-08-17 05:51,82.00,69.00,65.03,260.00,5.00,0.00,30.11,1018.60,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.39,KNYC 170551Z AUTO 26005KT 8SM CLR 28/21 A3011 RMK AO2 SLP186 T02780206 10294 20272 50001 $,M
NYC,2018-08-17 06:51,80.00,70.00,71.35,M,4.00,0.00,30.11,1018.50,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.28,KNYC 170651Z AUTO VRB04KT 8SM CLR 27/21 A3011 RMK AO2 SLP185 T02670211 $,M
NYC,2018-08-17 07:51,80.00,70.00,71.35,250.00,3.00,0.00,30.10,1018.20,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.28,KNYC 170751Z AUTO 25003KT 8SM CLR 27/21 A3010 RMK AO2 SLP182 T02670211 $,M
NYC,2018-08-17 08:51,79.00,70.00,73.97,270.00,3.00,0.00,30.10,1018.30,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.72,KNYC 170851Z AUTO 27003KT 9SM CLR 26/21 A3010 RMK AO2 SLP183 T02610211 55003 $,M
