CRASH DATETIME,CRASH DAY,CRASH WEEK NUMBER,CRASH WEEKDAY,BOROUGH,VEHICLE,VEHICLE EMOJI,WEATHER,WEATHER EMOJI,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,ORIGINAL FACTOR,FACTOR,HOUR,VALID,MONTH,DAY,CRASH HOUR,LOCATION AT HOUR
2018-07-09 12:00:00,2018-07-09,28,Mon,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Following Too Closely,Driving Infraction,12,1,July,09,12:00H,"Manhattan, 12:00H"
2018-07-09 06:00:00,2018-07-09,28,Mon,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,6,1,July,09,06:00H,"Manhattan, 06:00H"
2018-07-09 22:00:00,2018-07-09,28,Mon,Queens,Taxi,🚕,Clear,☀️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,22,1,July,09,22:00H,"Queens, 22:00H"
2018-07-09 22:00:00,2018-07-09,28,Mon,Brooklyn,Taxi,🚕,Clear,☀️,2.0,0.0,Driver Inattention/Distraction,Driver Inattention,22,1,July,09,22:00H,"Brooklyn, 22:00H"
2018-07-09 20:00:00,2018-07-09,28,Mon,Brooklyn,Taxi,🚕,Clear,☀️,0.0,0.0,Turning Improperly,Driving Infraction,20,1,July,09,20:00H,"Brooklyn, 20:00H"
2018-07-09 20:00:00,2018-07-09,28,Mon,Manhattan,Taxi,🚕,Clear,☀️,2.0,0.0,Following Too Closely,Driving Infraction,20,1,July,09,20:00H,"Manhattan, 20:00H"
2018-07-06 08:00:00,2018-07-06,27,Fri,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,8,1,July,06,08:00H,"Brooklyn, 08:00H"
2018-07-06 08:00:00,2018-07-06,27,Fri,,Taxi,🚕,Rainy,🌧,0.0,0.0,Backing Unsafely,Driving Infraction,8,1,July,06,08:00H,
2018-07-06 09:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,9,1,July,06,09:00H,"Manhattan, 09:00H"
2018-07-06 09:00:00,2018-07-06,27,Fri,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,9,1,July,06,09:00H,"Bronx, 09:00H"
2018-07-06 07:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,7,1,July,06,07:00H,"Manhattan, 07:00H"
2018-07-06 12:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Following Too Closely,Driving Infraction,12,1,July,06,12:00H,"Manhattan, 12:00H"
2018-07-06 18:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,18,1,July,06,18:00H,"Manhattan, 18:00H"
2018-07-06 18:00:00,2018-07-06,27,Fri,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,18,1,July,06,18:00H,"Bronx, 18:00H"
2018-07-06 18:00:00,2018-07-06,27,Fri,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Traffic Control Disregarded,Driving Infraction,18,1,July,06,18:00H,"Bronx, 18:00H"
2018-07-06 06:00:00,2018-07-06,27,Fri,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,6,1,July,06,06:00H,"Bronx, 06:00H"
2018-07-06 14:00:00,2018-07-06,27,Fri,,Taxi,🚕,Rainy,🌧,0.0,0.0,Following Too Closely,Driving Infraction,14,1,July,06,14:00H,
2018-07-06 14:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Unspecified,Unspecified,14,1,July,06,14:00H,"Manhattan, 14:00H"
2018-07-06 22:00:00,2018-07-06,27,Fri,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Other Vehicular,Unspecified,22,1,July,06,22:00H,"Bronx, 22:00H"
2018-07-06 17:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,17,1,July,06,17:00H,"Manhattan, 17:00H"
2018-07-06 17:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Traffic Control Disregarded,Driving Infraction,17,1,July,06,17:00H,"Manhattan, 17:00H"
2018-07-06 17:00:00,2018-07-06,27,Fri,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Traffic Control Disregarded,Driving Infraction,17,1,July,06,17:00H,"Queens, 17:00H"
2018-07-06 17:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Passenger Distraction,Driver Inattention,17,1,July,06,17:00H,"Manhattan, 17:00H"
2018-07-06 23:00:00,2018-07-06,27,Fri,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Following Too Closely,Driving Infraction,23,1,July,06,23:00H,"Bronx, 23:00H"
2018-07-06 23:00:00,2018-07-06,27,Fri,Manhattan,Ambulance,🚑,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,23,1,July,06,23:00H,"Manhattan, 23:00H"
2018-07-06 13:00:00,2018-07-06,27,Fri,Brooklyn,Ambulance,🚑,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,13,1,July,06,13:00H,"Brooklyn, 13:00H"
2018-07-06 21:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Backing Unsafely,Driving Infraction,21,1,July,06,21:00H,"Manhattan, 21:00H"
2018-07-06 21:00:00,2018-07-06,27,Fri,Brooklyn,Ambulance,🚑,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,21,1,July,06,21:00H,"Brooklyn, 21:00H"
2018-07-06 11:00:00,2018-07-06,27,Fri,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Following Too Closely,Driving Infraction,11,1,July,06,11:00H,"Brooklyn, 11:00H"
2018-07-06 20:00:00,2018-07-06,27,Fri,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,20,1,July,06,20:00H,"Brooklyn, 20:00H"
2018-07-06 20:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Unspecified,Unspecified,20,1,July,06,20:00H,"Manhattan, 20:00H"
2018-07-06 00:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,2.0,0.0,Brakes Defective,Vehicle Defect,0,1,July,06,00:00H,"Manhattan, 00:00H"
2018-07-06 00:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,0,1,July,06,00:00H,"Manhattan, 00:00H"
2018-07-06 10:00:00,2018-07-06,27,Fri,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,10,1,July,06,10:00H,"Queens, 10:00H"
2018-07-06 10:00:00,2018-07-06,27,Fri,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Passenger Distraction,Driver Inattention,10,1,July,06,10:00H,"Brooklyn, 10:00H"
2018-07-06 15:00:00,2018-07-06,27,Fri,Bronx,Taxi,🚕,Rainy,🌧,1.0,0.0,Unsafe Lane Changing,Driving Infraction,15,1,July,06,15:00H,"Bronx, 15:00H"
2018-07-06 15:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,15,1,July,06,15:00H,"Manhattan, 15:00H"
2018-07-06 15:00:00,2018-07-06,27,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,15,1,July,06,15:00H,"Manhattan, 15:00H"
2018-07-06 15:00:00,2018-07-06,27,Fri,,Taxi,🚕,Rainy,🌧,1.0,0.0,Passing or Lane Usage Improper,Driving Infraction,15,1,July,06,15:00H,
2018-07-03 21:00:00,2018-07-03,27,Tue,Manhattan,Ambulance,🚑,Rainy,🌧,1.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,21,1,July,03,21:00H,"Manhattan, 21:00H"
2018-07-03 21:00:00,2018-07-03,27,Tue,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Backing Unsafely,Driving Infraction,21,1,July,03,21:00H,"Bronx, 21:00H"
2018-07-03 00:00:00,2018-07-03,27,Tue,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,0,1,July,03,00:00H,"Manhattan, 00:00H"
2018-07-03 09:00:00,2018-07-03,27,Tue,Brooklyn,Fire truck,🚒,Rainy,🌧,0.0,0.0,Oversized Vehicle,Oversized Vehicle,9,1,July,03,09:00H,"Brooklyn, 09:00H"
2018-07-03 09:00:00,2018-07-03,27,Tue,,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,9,1,July,03,09:00H,
2018-07-03 09:00:00,2018-07-03,27,Tue,Manhattan,Ambulance,🚑,Rainy,🌧,0.0,0.0,Backing Unsafely,Driving Infraction,9,1,July,03,09:00H,"Manhattan, 09:00H"
2018-07-03 07:00:00,2018-07-03,27,Tue,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,7,1,July,03,07:00H,"Queens, 07:00H"
2018-07-03 07:00:00,2018-07-03,27,Tue,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,7,1,July,03,07:00H,"Manhattan, 07:00H"
2018-07-03 16:00:00,2018-07-03,27,Tue,Manhattan,Ambulance,🚑,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,16,1,July,03,16:00H,"Manhattan, 16:00H"
2018-07-03 16:00:00,2018-07-03,27,Tue,Brooklyn,Taxi,🚕,Rainy,🌧,1.0,0.0,Backing Unsafely,Driving Infraction,16,1,July,03,16:00H,"Brooklyn, 16:00H"
2018-07-03 16:00:00,2018-07-03,27,Tue,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,16,1,July,03,16:00H,"Manhattan, 16:00H"
2018-07-03 16:00:00,2018-07-03,27,Tue,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Following Too Closely,Driving Infraction,16,1,July,03,16:00H,"Bronx, 16:00H"
2018-07-03 19:00:00,2018-07-03,27,Tue,Queens,Taxi,🚕,Rainy,🌧,2.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,19,1,July,03,19:00H,"Queens, 19:00H"
2018-07-03 19:00:00,2018-07-03,27,Tue,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,19,1,July,03,19:00H,"Manhattan, 19:00H"
2018-07-03 12:00:00,2018-07-03,27,Tue,Brooklyn,Ambulance,🚑,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,12,1,July,03,12:00H,"Brooklyn, 12:00H"
2018-07-03 12:00:00,2018-07-03,27,Tue,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Oversized Vehicle,Oversized Vehicle,12,1,July,03,12:00H,"Manhattan, 12:00H"
2018-07-03 12:00:00,2018-07-03,27,Tue,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,12,1,July,03,12:00H,"Manhattan, 12:00H"
2018-07-03 18:00:00,2018-07-03,27,Tue,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,18,1,July,03,18:00H,"Manhattan, 18:00H"
2018-07-03 18:00:00,2018-07-03,27,Tue,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,18,1,July,03,18:00H,"Queens, 18:00H"
2018-07-03 13:00:00,2018-07-03,27,Tue,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Unspecified,Unspecified,13,1,July,03,13:00H,"Manhattan, 13:00H"
2018-07-03 15:00:00,2018-07-03,27,Tue,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,15,1,July,03,15:00H,"Manhattan, 15:00H"
2018-07-03 01:00:00,2018-07-03,27,Tue,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,1,1,July,03,01:00H,"Manhattan, 01:00H"
2018-07-03 03:00:00,2018-07-03,27,Tue,Queens,Taxi,🚕,Rainy,🌧,1.0,0.0,Fell Asleep,Medical Condition,3,1,July,03,03:00H,"Queens, 03:00H"
2018-07-01 21:00:00,2018-07-01,26,Sun,Brooklyn,Ambulance,🚑,Clear,☀️,0.0,0.0,Passing Too Closely,Driving Infraction,21,1,July,01,21:00H,"Brooklyn, 21:00H"
2018-07-01 22:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Other Vehicular,Unspecified,22,1,July,01,22:00H,"Manhattan, 22:00H"
2018-07-01 22:00:00,2018-07-01,26,Sun,Brooklyn,Fire truck,🚒,Clear,☀️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,22,1,July,01,22:00H,"Brooklyn, 22:00H"
2018-07-01 16:00:00,2018-07-01,26,Sun,Queens,Taxi,🚕,Clear,☀️,0.0,0.0,Backing Unsafely,Driving Infraction,16,1,July,01,16:00H,"Queens, 16:00H"
2018-07-01 16:00:00,2018-07-01,26,Sun,Brooklyn,Taxi,🚕,Clear,☀️,0.0,0.0,Unspecified,Unspecified,16,1,July,01,16:00H,"Brooklyn, 16:00H"
2018-07-01 16:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Passing Too Closely,Driving Infraction,16,1,July,01,16:00H,"Manhattan, 16:00H"
2018-07-01 12:00:00,2018-07-01,26,Sun,Brooklyn,Taxi,🚕,Clear,☀️,2.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,12,1,July,01,12:00H,"Brooklyn, 12:00H"
2018-07-01 13:00:00,2018-07-01,26,Sun,,Taxi,🚕,Clear,☀️,0.0,0.0,Following Too Closely,Driving Infraction,13,1,July,01,13:00H,
2018-07-01 13:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,2.0,0.0,Driver Inattention/Distraction,Driver Inattention,13,1,July,01,13:00H,"Manhattan, 13:00H"
2018-07-01 14:00:00,2018-07-01,26,Sun,,Taxi,🚕,Clear,☀️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,14,1,July,01,14:00H,
2018-07-01 14:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Unsafe Lane Changing,Driving Infraction,14,1,July,01,14:00H,"Manhattan, 14:00H"
2018-07-01 14:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Unspecified,Unspecified,14,1,July,01,14:00H,"Manhattan, 14:00H"
2018-07-01 11:00:00,2018-07-01,26,Sun,Bronx,Taxi,🚕,Clear,☀️,1.0,0.0,Following Too Closely,Driving Infraction,11,1,July,01,11:00H,"Bronx, 11:00H"
2018-07-01 11:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,1.0,0.0,Unsafe Lane Changing,Driving Infraction,11,1,July,01,11:00H,"Manhattan, 11:00H"
2018-07-01 17:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Following Too Closely,Driving Infraction,17,1,July,01,17:00H,"Manhattan, 17:00H"
2018-07-01 17:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,1.0,0.0,Other Vehicular,Unspecified,17,1,July,01,17:00H,"Manhattan, 17:00H"
2018-07-01 18:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,18,1,July,01,18:00H,"Manhattan, 18:00H"
2018-07-01 18:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,18,1,July,01,18:00H,"Manhattan, 18:00H"
2018-07-01 19:00:00,2018-07-01,26,Sun,Queens,Taxi,🚕,Clear,☀️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,19,1,July,01,19:00H,"Queens, 19:00H"
2018-07-01 10:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,10,1,July,01,10:00H,"Manhattan, 10:00H"
2018-07-01 15:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Following Too Closely,Driving Infraction,15,1,July,01,15:00H,"Manhattan, 15:00H"
2018-07-01 15:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,1.0,0.0,Unspecified,Unspecified,15,1,July,01,15:00H,"Manhattan, 15:00H"
2018-07-01 15:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,15,1,July,01,15:00H,"Manhattan, 15:00H"
2018-07-01 23:00:00,2018-07-01,26,Sun,Bronx,Taxi,🚕,Clear,☀️,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,23,1,July,01,23:00H,"Bronx, 23:00H"
2018-07-01 20:00:00,2018-07-01,26,Sun,Queens,Taxi,🚕,Clear,☀️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,20,1,July,01,20:00H,"Queens, 20:00H"
2018-07-01 20:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,1.0,0.0,Unspecified,Unspecified,20,1,July,01,20:00H,"Manhattan, 20:00H"
2018-07-01 20:00:00,2018-07-01,26,Sun,Queens,Taxi,🚕,Clear,☀️,0.0,0.0,Unspecified,Unspecified,20,1,July,01,20:00H,"Queens, 20:00H"
2018-07-01 02:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,1.0,0.0,Passing or Lane Usage Improper,Driving Infraction,2,1,July,01,02:00H,"Manhattan, 02:00H"
2018-07-01 03:00:00,2018-07-01,26,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,3,1,July,01,03:00H,"Manhattan, 03:00H"
2018-07-01 03:00:00,2018-07-01,26,Sun,Bronx,Taxi,🚕,Clear,☀️,0.0,0.0,Unspecified,Unspecified,3,1,July,01,03:00H,"Bronx, 03:00H"
2018-07-01 00:00:00,2018-07-01,26,Sun,Brooklyn,Taxi,🚕,Clear,☀️,0.0,0.0,Unspecified,Unspecified,0,1,July,01,00:00H,"Brooklyn, 00:00H"
2018-06-29 13:00:00,2018-06-29,26,Fri,Bronx,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,13,1,June,29,13:00H,"Bronx, 13:00H"
2018-06-29 13:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Following Too Closely,Driving Infraction,13,1,June,29,13:00H,"Manhattan, 13:00H"
2018-06-29 14:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,14,1,June,29,14:00H,"Manhattan, 14:00H"
2018-06-29 14:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,14,1,June,29,14:00H,"Manhattan, 14:00H"
2018-06-29 14:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,14,1,June,29,14:00H,"Manhattan, 14:00H"
2018-06-29 19:00:00,2018-06-29,26,Fri,,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,19,1,June,29,19:00H,
2018-06-29 20:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,20,1,June,29,20:00H,"Manhattan, 20:00H"
2018-06-29 20:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,2.0,0.0,Other Lighting Defects,Vehicle Defect,20,1,June,29,20:00H,"Manhattan, 20:00H"
2018-06-29 20:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,3.0,0.0,Turning Improperly,Driving Infraction,20,1,June,29,20:00H,"Manhattan, 20:00H"
2018-06-29 23:00:00,2018-06-29,26,Fri,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,23,1,June,29,23:00H,"Bronx, 23:00H"
2018-06-29 23:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,23,1,June,29,23:00H,"Manhattan, 23:00H"
2018-06-29 23:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,23,1,June,29,23:00H,"Manhattan, 23:00H"
2018-06-29 17:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,17,1,June,29,17:00H,"Manhattan, 17:00H"
2018-06-29 17:00:00,2018-06-29,26,Fri,Bronx,Fire truck,🚒,Rainy,🌧,1.0,0.0,Unspecified,Unspecified,17,1,June,29,17:00H,"Bronx, 17:00H"
2018-06-29 17:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,17,1,June,29,17:00H,"Manhattan, 17:00H"
2018-06-29 08:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Backing Unsafely,Driving Infraction,8,1,June,29,08:00H,"Manhattan, 08:00H"
2018-06-29 08:00:00,2018-06-29,26,Fri,,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,8,1,June,29,08:00H,
2018-06-29 08:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,8,1,June,29,08:00H,"Manhattan, 08:00H"
2018-06-29 08:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,8,1,June,29,08:00H,"Manhattan, 08:00H"
2018-06-29 08:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,8,1,June,29,08:00H,"Manhattan, 08:00H"
2018-06-29 18:00:00,2018-06-29,26,Fri,Bronx,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,18,1,June,29,18:00H,"Bronx, 18:00H"
2018-06-29 18:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,18,1,June,29,18:00H,"Manhattan, 18:00H"
2018-06-29 21:00:00,2018-06-29,26,Fri,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,21,1,June,29,21:00H,"Bronx, 21:00H"
2018-06-29 21:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,21,1,June,29,21:00H,"Manhattan, 21:00H"
2018-06-29 21:00:00,2018-06-29,26,Fri,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,21,1,June,29,21:00H,"Bronx, 21:00H"
2018-06-29 16:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,16,1,June,29,16:00H,"Manhattan, 16:00H"
2018-06-29 16:00:00,2018-06-29,26,Fri,Bronx,Taxi,🚕,Rainy,🌧,1.0,0.0,Unspecified,Unspecified,16,1,June,29,16:00H,"Bronx, 16:00H"
2018-06-29 16:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,16,1,June,29,16:00H,"Manhattan, 16:00H"
2018-06-29 16:00:00,2018-06-29,26,Fri,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,16,1,June,29,16:00H,"Brooklyn, 16:00H"
2018-06-29 16:00:00,2018-06-29,26,Fri,Manhattan,Ambulance,🚑,Rainy,🌧,0.0,0.0,Oversized Vehicle,Oversized Vehicle,16,1,June,29,16:00H,"Manhattan, 16:00H"
2018-06-29 16:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,16,1,June,29,16:00H,"Manhattan, 16:00H"
2018-06-29 00:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,0,1,June,29,00:00H,"Manhattan, 00:00H"
2018-06-29 00:00:00,2018-06-29,26,Fri,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,0,1,June,29,00:00H,"Brooklyn, 00:00H"
2018-06-29 00:00:00,2018-06-29,26,Fri,Queens,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,0,1,June,29,00:00H,"Queens, 00:00H"
2018-06-29 10:00:00,2018-06-29,26,Fri,Queens,Taxi,🚕,Rainy,🌧,2.0,0.0,Traffic Control Disregarded,Driving Infraction,10,1,June,29,10:00H,"Queens, 10:00H"
2018-06-29 12:00:00,2018-06-29,26,Fri,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,12,1,June,29,12:00H,"Brooklyn, 12:00H"
2018-06-29 12:00:00,2018-06-29,26,Fri,Bronx,Ambulance,🚑,Rainy,🌧,0.0,0.0,Backing Unsafely,Driving Infraction,12,1,June,29,12:00H,"Bronx, 12:00H"
2018-06-29 11:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,11,1,June,29,11:00H,"Manhattan, 11:00H"
2018-06-29 11:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,11,1,June,29,11:00H,"Manhattan, 11:00H"
2018-06-29 11:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,11,1,June,29,11:00H,"Manhattan, 11:00H"
2018-06-29 09:00:00,2018-06-29,26,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,View Obstructed/Limited,Environmental Factors,9,1,June,29,09:00H,"Manhattan, 09:00H"
2018-06-29 09:00:00,2018-06-29,26,Fri,,Taxi,🚕,Rainy,🌧,0.0,0.0,Other Vehicular,Unspecified,9,1,June,29,09:00H,
2018-06-29 22:00:00,2018-06-29,26,Fri,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,22,1,June,29,22:00H,"Brooklyn, 22:00H"
