,valid,tmpf,relh,sknt,p01i,vsby
880,2018-07-07 18:00:00,23.88888888888889,31.79,0.0,0.0,16.09344
881,2018-07-07 19:00:00,25.0,34.5,9.26,0.0,16.09344
882,2018-07-07 20:00:00,22.77777777777778,42.51,9.26,0.0,16.09344
883,2018-07-07 21:00:00,22.22222222222222,42.51,0.0,0.0,16.09344
884,2018-07-07 22:00:00,21.666666666666668,47.23,5.556,0.0,16.09344
885,2018-07-07 23:00:00,20.555555555555557,52.67,7.408,0.0,16.09344
886,2018-07-08 00:00:00,19.444444444444443,54.54,5.556,0.0,16.09344
887,2018-07-08 01:00:00,19.444444444444443,56.82,5.556,0.0,16.09344
888,2018-07-08 02:00:00,18.333333333333332,58.47,0.0,0.0,16.09344
889,2018-07-08 03:00:00,18.333333333333332,62.96,0.0,0.0,16.09344
890,2018-07-08 04:00:00,18.333333333333332,62.96,0.0,0.0,16.09344
891,2018-07-08 05:00:00,18.333333333333332,67.76,0.0,0.0,16.09344
892,2018-07-08 06:00:00,18.333333333333332,65.56,0.0,0.0,16.09344
893,2018-07-08 07:00:00,17.77777777777778,67.66,0.0,0.0,16.09344
894,2018-07-08 08:00:00,17.22222222222222,67.29,0.0,0.0,16.09344
895,2018-07-08 09:00:00,17.22222222222222,70.07,0.0,0.0,16.09344
896,2018-07-08 10:00:00,18.333333333333332,65.56,0.0,0.0,16.09344
897,2018-07-08 11:00:00,19.444444444444443,56.82,0.0,0.0,16.09344
898,2018-07-08 12:00:00,21.11111111111111,49.03,0.0,0.0,16.09344
899,2018-07-08 13:00:00,23.333333333333332,44.76,0.0,0.0,16.09344
900,2018-07-08 14:00:00,24.444444444444443,40.19,5.556,0.0,16.09344
901,2018-07-08 15:00:00,26.11111111111111,36.27,5.556,0.0,16.09344
902,2018-07-08 16:00:00,27.22222222222222,31.52,7.408,0.0,16.09344
903,2018-07-08 17:00:00,26.666666666666668,32.46,5.556,0.0,16.09344
904,2018-07-08 18:00:00,28.333333333333332,31.93,0.0,0.0,16.09344
905,2018-07-08 19:00:00,26.666666666666668,39.23,11.112,0.0,16.09344
906,2018-07-08 20:00:00,26.11111111111111,40.67,11.112,0.0,16.09344
907,2018-07-08 21:00:00,25.555555555555557,40.23,11.112,0.0,16.09344
908,2018-07-08 22:00:00,24.444444444444443,43.28,0.0,0.0,16.09344
909,2018-07-08 23:00:00,23.88888888888889,44.59,5.556,0.0,16.09344
910,2018-07-09 00:00:00,22.77777777777778,46.13,5.556,0.0,16.09344
911,2018-07-09 01:00:00,21.666666666666668,49.2,5.556,0.0,16.09344
912,2018-07-09 02:00:00,21.11111111111111,52.8,0.0,0.0,16.09344
913,2018-07-09 03:00:00,20.555555555555557,52.67,5.556,0.0,16.09344
914,2018-07-09 04:00:00,20.555555555555557,52.67,0.0,0.0,16.09344
915,2018-07-09 05:00:00,20.0,60.86,5.556,0.0,16.09344
916,2018-07-09 06:00:00,20.0,56.55,0.0,0.0,16.09344
917,2018-07-09 07:00:00,20.0,52.51,7.408,0.0,16.09344
918,2018-07-09 08:00:00,20.0,50.4,5.556,0.0,16.09344
919,2018-07-09 09:00:00,20.0,58.88,5.556,0.0,16.09344
920,2018-07-09 10:00:00,20.555555555555557,60.78,0.0,0.0,16.09344
921,2018-07-09 11:00:00,21.666666666666668,56.77,7.408,0.0,16.09344
922,2018-07-09 12:00:00,23.333333333333332,55.53,0.0,0.0,16.09344
923,2018-07-09 13:00:00,25.0,50.07,0.0,0.0,16.09344
924,2018-07-09 14:00:00,26.11111111111111,48.41,7.408,0.0,16.09344
925,2018-07-09 15:00:00,28.88888888888889,41.14,5.556,0.0,16.09344
926,2018-07-09 16:00:00,30.0,38.58,7.408,0.0,16.09344
927,2018-07-09 17:00:00,30.555555555555557,34.66,5.556,0.0,16.09344
928,2018-07-09 18:00:00,30.0,35.9,0.0,0.0,16.09344
929,2018-07-09 19:00:00,30.0,37.35,0.0,0.0,16.09344
930,2018-07-09 20:00:00,28.88888888888889,42.8,11.112,0.0,16.09344
931,2018-07-09 21:00:00,27.77777777777778,45.66,0.0,0.0,16.09344
932,2018-07-09 22:00:00,26.666666666666668,48.58,7.408,0.0,16.09344
933,2018-07-09 23:00:00,25.555555555555557,53.95,5.556,0.0,16.09344
934,2018-07-10 00:00:00,25.0,55.95,0.0,0.0,16.09344
935,2018-07-10 01:00:00,24.444444444444443,58.04,5.556,0.0,16.09344
936,2018-07-10 02:00:00,23.88888888888889,59.81,5.556,0.0,16.09344
937,2018-07-10 03:00:00,23.333333333333332,62.05,7.408,0.0,16.09344
938,2018-07-10 04:00:00,22.77777777777778,61.5,5.556,0.0,16.09344
939,2018-07-10 05:00:00,22.77777777777778,61.5,5.556,0.0,16.09344
940,2018-07-10 06:00:00,22.77777777777778,61.5,7.408,0.0,16.09344
941,2018-07-10 07:00:00,22.77777777777778,61.5,5.556,0.0,16.09344
942,2018-07-10 08:00:00,22.22222222222222,61.15,0.0,0.0,16.09344
943,2018-07-10 09:00:00,22.22222222222222,61.15,5.556,0.0,16.09344
944,2018-07-10 10:00:00,22.77777777777778,61.5,5.556,0.0,16.09344
945,2018-07-10 11:00:00,23.88888888888889,57.5,7.408,0.0,16.09344
946,2018-07-10 12:00:00,25.555555555555557,53.95,5.556,0.0,16.09344
947,2018-07-10 13:00:00,27.22222222222222,49.06,0.0,0.0,16.09344
948,2018-07-10 14:00:00,28.88888888888889,42.8,7.408,0.0,16.09344
949,2018-07-10 15:00:00,31.11111111111111,36.21,0.0,0.0,16.09344
950,2018-07-10 16:00:00,32.22222222222222,33.99,0.0,0.0,16.09344
951,2018-07-10 17:00:00,32.77777777777778,34.27,7.408,0.0,16.09344
952,2018-07-10 18:00:00,32.77777777777778,32.94,16.668,0.0,16.09344
953,2018-07-10 19:00:00,33.333333333333336,26.9,7.408,0.0,16.09344
954,2018-07-10 20:00:00,31.666666666666668,34.97,5.556,0.0,16.09344
955,2018-07-10 21:00:00,32.77777777777778,31.89,12.964,0.0,16.09344
956,2018-07-10 22:00:00,31.666666666666668,37.83,9.26,0.0,16.09344
957,2018-07-10 23:00:00,31.11111111111111,39.17,7.408,0.0,16.09344
958,2018-07-11 00:00:00,31.11111111111111,36.21,7.408,0.0,16.09344
959,2018-07-11 01:00:00,30.0,46.25,6.482,0.0,16.09344
960,2018-07-11 02:00:00,28.88888888888889,49.32,5.556,0.0,16.09344
961,2018-07-11 03:00:00,28.333333333333332,52.93,7.408,0.0,16.09344
962,2018-07-11 04:00:00,27.22222222222222,56.3,0.0,0.0,16.09344
963,2018-07-11 05:00:00,26.11111111111111,62.03,0.0,0.0,16.09344
964,2018-07-11 06:00:00,25.555555555555557,63.9,5.556,0.0,16.09344
965,2018-07-11 07:00:00,25.555555555555557,63.9,5.556,0.0,16.09344
966,2018-07-11 08:00:00,25.0,62.0,0.0,0.0,16.09344
967,2018-07-11 09:00:00,24.444444444444443,64.31,7.408,0.0,16.09344
968,2018-07-11 10:00:00,23.333333333333332,66.61,7.408,0.0,16.09344
969,2018-07-11 11:00:00,23.88888888888889,64.2,5.556,0.0,16.09344
970,2018-07-11 12:00:00,25.0,64.21,11.112,0.0,16.09344
971,2018-07-11 13:00:00,26.11111111111111,60.11,0.0,0.0,16.09344
972,2018-07-11 14:00:00,26.666666666666668,57.98,5.556,0.0,16.09344
973,2018-07-11 15:00:00,27.77777777777778,54.5,6.945,0.0,16.09344
974,2018-07-11 16:00:00,29.444444444444443,47.91,8.334,0.0,16.09344
975,2018-07-11 17:00:00,30.0,46.25,9.723,0.0,16.09344
976,2018-07-11 18:00:00,30.555555555555557,40.31,11.112,0.0,16.09344
977,2018-07-11 19:00:00,30.555555555555557,38.75,8.334,0.0,16.09344
978,2018-07-11 20:00:00,28.333333333333332,49.51,5.556,0.0,16.09344
979,2018-07-11 21:00:00,26.666666666666668,64.14,0.0,0.0,16.09344
980,2018-07-11 22:00:00,26.11111111111111,66.49,4.63,0.0,16.09344
981,2018-07-11 23:00:00,25.0,66.27,9.26,0.0,16.09344
982,2018-07-12 00:00:00,24.444444444444443,66.6,5.556,0.0,16.09344
983,2018-07-12 01:00:00,23.88888888888889,70.83,0.0,0.0,16.09344
984,2018-07-12 02:00:00,23.333333333333332,71.21,0.0,0.0,16.09344
985,2018-07-12 03:00:00,23.333333333333332,71.21,0.0,0.0,16.09344
986,2018-07-12 04:00:00,23.333333333333332,68.76,0.0,0.0,16.09344
987,2018-07-12 05:00:00,22.77777777777778,68.66,0.0,0.0,16.09344
988,2018-07-12 06:00:00,22.22222222222222,73.31,0.0,0.0,16.09344
989,2018-07-12 07:00:00,22.77777777777778,73.4,5.556,0.0,16.09344
990,2018-07-12 08:00:00,21.38888888888889,78.425,8.797,0.19685,5.431536
991,2018-07-12 09:00:00,19.185185185185187,94.48833333333334,2.1606666666666667,1.1472333333333333,2.8834080000000006
992,2018-07-12 10:00:00,19.074074074074073,97.72333333333334,0.0,0.1524,4.69392
993,2018-07-12 11:00:00,18.333333333333332,93.56,7.408,0.0,12.874752
994,2018-07-12 12:00:00,20.0,87.03,0.0,0.0,16.09344
995,2018-07-12 13:00:00,22.22222222222222,73.31,0.0,0.0,16.09344
996,2018-07-12 14:00:00,23.333333333333332,41.24,0.0,0.0,16.09344
997,2018-07-12 15:00:00,23.88888888888889,51.43,0.0,0.0,16.09344
998,2018-07-12 16:00:00,27.22222222222222,36.58,0.0,0.0,16.09344
999,2018-07-12 17:00:00,27.22222222222222,42.19,5.556,0.0,16.09344
1000,2018-07-12 18:00:00,27.77777777777778,38.11,0.0,0.0,16.09344
1001,2018-07-12 19:00:00,28.333333333333332,34.39,0.0,0.0,16.09344
1002,2018-07-12 20:00:00,25.555555555555557,55.71,0.0,0.0,16.09344
1003,2018-07-12 21:00:00,25.555555555555557,53.95,5.556,0.0,16.09344
1004,2018-07-12 22:00:00,24.444444444444443,53.64,0.0,0.0,16.09344
1005,2018-07-12 23:00:00,23.88888888888889,55.28,2.778,0.0,16.09344
1006,2018-07-13 00:00:00,22.77777777777778,59.12,5.556,0.0,16.09344
1007,2018-07-13 01:00:00,22.77777777777778,59.12,0.0,0.0,16.09344
1008,2018-07-13 02:00:00,22.22222222222222,66.16,0.0,0.0,16.09344
1009,2018-07-13 03:00:00,22.22222222222222,56.89,0.0,0.0,16.09344
1010,2018-07-13 04:00:00,22.22222222222222,59.2,5.556,0.0,16.09344
1011,2018-07-13 05:00:00,21.11111111111111,70.81,5.556,0.0,16.09344
1012,2018-07-13 06:00:00,21.11111111111111,68.09,5.556,0.0,16.09344
1013,2018-07-13 07:00:00,21.11111111111111,70.81,0.0,0.0,16.09344
1014,2018-07-13 08:00:00,20.555555555555557,70.21,0.0,0.0,16.09344
1015,2018-07-13 09:00:00,20.0,78.3,0.0,0.0,16.09344
1016,2018-07-13 10:00:00,21.666666666666668,73.22,0.0,0.0,16.09344
1017,2018-07-13 11:00:00,22.77777777777778,61.5,0.0,0.0,16.09344
1018,2018-07-13 12:00:00,24.444444444444443,55.8,0.0,0.0,16.09344
1019,2018-07-13 13:00:00,25.555555555555557,48.28,0.0,0.0,16.09344
1020,2018-07-13 14:00:00,26.666666666666668,45.21,0.0,0.0,16.09344
1021,2018-07-13 15:00:00,26.666666666666668,54.23,5.556,0.0,16.09344
1022,2018-07-13 16:00:00,28.333333333333332,51.1,0.0,0.0,16.09344
1023,2018-07-13 17:00:00,26.666666666666668,50.52,7.408,0.0,16.09344
1024,2018-07-13 18:00:00,27.77777777777778,45.66,5.556,0.0,16.09344
1025,2018-07-13 19:00:00,28.333333333333332,39.66,7.408,0.0,16.09344
1026,2018-07-13 20:00:00,27.22222222222222,47.17,5.556,0.0,16.09344
1027,2018-07-13 21:00:00,26.666666666666668,45.21,7.408,0.0,16.09344
1028,2018-07-13 22:00:00,25.555555555555557,48.28,0.0,0.0,16.09344
1029,2018-07-13 23:00:00,25.0,48.12,5.556,0.0,16.09344
1030,2018-07-14 00:00:00,23.88888888888889,51.43,0.0,0.0,16.09344
1031,2018-07-14 01:00:00,23.88888888888889,55.28,5.556,0.0,16.09344
1032,2018-07-14 02:00:00,23.333333333333332,59.66,5.556,0.0,16.09344
1033,2018-07-14 03:00:00,23.333333333333332,57.36,5.556,0.0,16.09344
1034,2018-07-14 04:00:00,22.22222222222222,61.15,9.26,0.0,16.09344
1035,2018-07-14 05:00:00,22.22222222222222,61.15,5.556,0.0,16.09344
1036,2018-07-14 06:00:00,22.77777777777778,57.23,5.556,0.0,16.09344
1037,2018-07-14 07:00:00,22.22222222222222,59.2,7.408,0.0,16.09344
1038,2018-07-14 08:00:00,21.666666666666668,63.05,0.0,0.0,16.09344
1039,2018-07-14 09:00:00,21.666666666666668,61.04,5.556,0.0,16.09344
1040,2018-07-14 10:00:00,22.22222222222222,63.61,0.0,0.0,16.09344
1041,2018-07-14 11:00:00,22.77777777777778,63.96,7.408,0.0,16.09344
1042,2018-07-14 12:00:00,23.88888888888889,61.75,0.0,0.0,16.09344
1043,2018-07-14 13:00:00,25.555555555555557,55.71,7.408,0.0,16.09344
1044,2018-07-14 14:00:00,27.22222222222222,52.66,7.408,0.0,16.09344
1045,2018-07-14 15:00:00,27.77777777777778,50.97,0.0,0.0,16.09344
1046,2018-07-14 16:00:00,30.0,44.81,5.556,0.0,16.09344
1047,2018-07-14 17:00:00,30.555555555555557,40.31,5.556,0.0,16.09344
1048,2018-07-14 18:00:00,30.0,43.1,11.112,0.0,16.09344
1049,2018-07-14 19:00:00,30.555555555555557,41.62,0.0,0.0,16.09344
1050,2018-07-14 20:00:00,30.555555555555557,41.62,7.408,0.0,16.09344
1051,2018-07-14 21:00:00,30.555555555555557,44.66,9.26,0.0,16.09344
1052,2018-07-14 22:00:00,30.555555555555557,43.27,11.112,0.0,16.09344
1053,2018-07-14 23:00:00,30.0,44.81,11.112,0.0,16.09344
1054,2018-07-15 00:00:00,28.88888888888889,49.32,7.408,0.0,16.09344
1055,2018-07-15 01:00:00,28.88888888888889,47.78,7.408,0.0,16.09344
1056,2018-07-15 02:00:00,28.333333333333332,47.62,7.408,0.0,16.09344
1057,2018-07-15 03:00:00,27.77777777777778,56.24,5.556,0.0,16.09344
1058,2018-07-15 04:00:00,22.444444444444446,90.494,6.667199999999999,0.6070599999999999,3.1382208
1059,2018-07-15 05:00:00,21.11111111111111,93.37,0.0,0.025400000000000002,16.09344
1060,2018-07-15 06:00:00,21.11111111111111,93.37,5.556,0.025400000000000002,12.874752
1061,2018-07-15 07:00:00,21.11111111111111,94.57000000000001,3.704,0.3048,5.766816000000001
1062,2018-07-15 08:00:00,21.296296296296294,95.78000000000002,8.025333333333334,0.32173333333333337,2.548128
1063,2018-07-15 09:00:00,21.38888888888889,95.185,2.778,0.0762,6.437376
1064,2018-07-15 10:00:00,21.0,95.394,2.2224,0.37846,4.5061632000000005
1065,2018-07-15 11:00:00,21.25,96.0775,0.0,0.16510000000000002,5.733288
1066,2018-07-15 12:00:00,21.11111111111111,96.97,7.408,0.08466666666666668,8.04672
1067,2018-07-15 13:00:00,21.666666666666668,93.4,5.556,0.04233333333333334,12.874752
1068,2018-07-15 14:00:00,22.22222222222222,90.59,9.26,0.0,12.874752
1069,2018-07-15 15:00:00,21.666666666666668,89.94,7.408,0.0,12.874752
1070,2018-07-15 16:00:00,22.22222222222222,90.59,9.26,0.0,12.874752
1071,2018-07-15 17:00:00,25.0,76.62,11.112,0.0,16.09344
1072,2018-07-15 18:00:00,26.11111111111111,71.72,0.0,0.0,16.09344
1073,2018-07-15 19:00:00,26.666666666666668,71.35,9.26,0.0,16.09344
1074,2018-07-15 20:00:00,27.77777777777778,62.62,5.556,0.0,16.09344
1075,2018-07-15 21:00:00,27.77777777777778,65.03,7.408,0.0,16.09344
1076,2018-07-15 22:00:00,26.666666666666668,64.14,7.408,0.0,16.09344
1077,2018-07-15 23:00:00,26.666666666666668,62.17,9.26,0.0,16.09344
1078,2018-07-16 00:00:00,26.666666666666668,64.14,5.556,0.0,16.09344
1079,2018-07-16 01:00:00,26.11111111111111,71.72,0.0,0.0,16.09344
1080,2018-07-16 02:00:00,26.11111111111111,73.97,5.556,0.0,16.09344
1081,2018-07-16 03:00:00,26.11111111111111,73.97,5.556,0.0,16.09344
1082,2018-07-16 04:00:00,25.555555555555557,73.88,9.26,0.0,16.09344
1083,2018-07-16 05:00:00,25.555555555555557,73.88,5.556,0.0,16.09344
1084,2018-07-16 06:00:00,25.0,76.62,7.408,0.0,16.09344
1085,2018-07-16 07:00:00,24.444444444444443,79.47,0.0,0.0,16.09344
1086,2018-07-16 08:00:00,24.444444444444443,79.47,0.0,0.0,16.09344
1087,2018-07-16 09:00:00,24.444444444444443,79.47,0.0,0.0,16.09344
1088,2018-07-16 10:00:00,25.0,79.02,7.408,0.0,16.09344
1089,2018-07-16 11:00:00,25.555555555555557,76.19,0.0,0.0,16.09344
1090,2018-07-16 12:00:00,26.666666666666668,74.07,5.556,0.0,14.484096000000001
1091,2018-07-16 13:00:00,27.77777777777778,69.62,0.0,0.0,12.874752
1092,2018-07-16 14:00:00,29.444444444444443,65.36,0.0,0.0,12.874752
1093,2018-07-16 15:00:00,31.11111111111111,57.43,0.0,0.0,12.874752
1094,2018-07-16 16:00:00,31.666666666666668,57.18,0.0,0.0,12.874752
1095,2018-07-16 17:00:00,31.666666666666668,59.15,11.112,0.0,12.874752
1096,2018-07-16 18:00:00,31.11111111111111,63.12,7.408,0.0,11.265408
1097,2018-07-16 19:00:00,30.555555555555557,64.95,7.408,0.0,12.874752
1098,2018-07-16 20:00:00,29.444444444444443,67.61,7.408,0.0,12.874752
1099,2018-07-16 21:00:00,28.88888888888889,65.26,5.556,0.0,14.484096000000001
1100,2018-07-16 22:00:00,28.88888888888889,65.26,5.556,0.0,14.484096000000001
1101,2018-07-16 23:00:00,27.77777777777778,71.78,0.0,0.0,12.874752
1102,2018-07-17 00:00:00,27.77777777777778,71.78,5.556,0.0,14.484096000000001
1103,2018-07-17 01:00:00,28.333333333333332,67.62,0.0,0.0,14.484096000000001
1104,2018-07-17 02:00:00,28.333333333333332,67.62,5.556,0.0,16.09344
1105,2018-07-17 03:00:00,27.77777777777778,69.62,9.26,0.0,14.484096000000001
1106,2018-07-17 04:00:00,27.22222222222222,71.92,0.0,0.0,14.484096000000001
1107,2018-07-17 05:00:00,27.22222222222222,69.28,2.778,0.0,16.09344
1108,2018-07-17 06:00:00,26.666666666666668,74.07,5.556,0.0,14.484096000000001
1109,2018-07-17 07:00:00,26.11111111111111,76.79,5.556,0.0,14.484096000000001
1110,2018-07-17 08:00:00,25.555555555555557,81.55,5.556,0.0,14.484096000000001
1111,2018-07-17 09:00:00,25.0,87.48,7.408,0.0,12.874752
1112,2018-07-17 10:00:00,25.555555555555557,84.36,5.556,0.0,12.874752
1113,2018-07-17 11:00:00,25.555555555555557,84.36,7.408,0.0,12.874752
1114,2018-07-17 12:00:00,26.666666666666668,78.99,7.408,0.0,11.265408
1115,2018-07-17 13:00:00,28.333333333333332,77.12,5.556,0.0,11.265408
1116,2018-07-17 14:00:00,28.88888888888889,74.43,7.408,0.0,12.874752
1117,2018-07-17 15:00:00,29.444444444444443,72.3,5.556,0.0,11.265408
1118,2018-07-17 16:00:00,30.0,69.8,7.408,0.0,12.874752
1119,2018-07-17 17:00:00,29.444444444444443,67.61,7.408,0.0,12.874752
1120,2018-07-17 18:00:00,24.444444444444443,84.12,19.446,1.6764,0.603504
1121,2018-07-17 19:00:00,21.52777777777778,96.48249999999999,0.0,2.6416000000000004,3.218688
1122,2018-07-17 20:00:00,21.666666666666668,96.32,0.0,0.20320000000000002,4.828032
1123,2018-07-17 21:00:00,22.083333333333332,95.0425,0.0,0.18415,3.6210240000000002
1124,2018-07-17 22:00:00,22.22222222222222,96.99,5.556,0.10160000000000001,8.04672
1125,2018-07-17 23:00:00,21.666666666666668,96.32,1.852,0.0762,10.192512
1126,2018-07-18 00:00:00,21.666666666666668,96.32,2.778,0.050800000000000005,8.851392
1127,2018-07-18 01:00:00,22.22222222222222,95.21000000000001,3.704,0.0,9.656064
1128,2018-07-18 02:00:00,22.14814814814815,96.80666666666667,1.852,0.0,4.559808
1129,2018-07-18 03:00:00,21.944444444444443,96.655,0.0,0.0,11.265408
1130,2018-07-18 04:00:00,21.666666666666668,96.32,0.0,0.0,9.656064
1131,2018-07-18 05:00:00,21.666666666666668,93.4,0.0,0.0,12.874752
1132,2018-07-18 06:00:00,21.11111111111111,96.97,9.26,0.0,12.874752
1133,2018-07-18 07:00:00,20.555555555555557,78.39,0.0,0.0,16.09344
1134,2018-07-18 08:00:00,20.0,75.84,12.964,0.0,16.09344
1135,2018-07-18 09:00:00,20.0,70.1,5.556,0.0,16.09344
1136,2018-07-18 10:00:00,19.444444444444443,75.74,9.26,0.0,16.09344
1137,2018-07-18 11:00:00,20.555555555555557,73.03,4.63,0.0,16.09344
1138,2018-07-18 12:00:00,22.22222222222222,68.31,0.0,0.0,16.09344
1139,2018-07-18 13:00:00,23.333333333333332,66.61,5.556,0.0,16.09344
1140,2018-07-18 14:00:00,24.444444444444443,62.3,11.112,0.0,16.09344
1141,2018-07-18 15:00:00,26.666666666666668,50.52,5.556,0.0,16.09344
1142,2018-07-18 16:00:00,28.333333333333332,44.34,5.556,0.0,16.09344
1143,2018-07-18 17:00:00,28.333333333333332,41.27,5.556,0.0,16.09344
1144,2018-07-18 18:00:00,27.77777777777778,43.89,9.26,0.0,16.09344
1145,2018-07-18 19:00:00,26.666666666666668,48.58,5.556,0.0,16.09344
1146,2018-07-18 20:00:00,27.22222222222222,42.19,5.556,0.0,16.09344
1147,2018-07-18 21:00:00,28.333333333333332,34.39,0.0,0.0,16.09344
1148,2018-07-18 22:00:00,27.77777777777778,31.56,12.964,0.0,16.09344
1149,2018-07-18 23:00:00,26.666666666666668,34.98,0.0,0.0,16.09344
1150,2018-07-19 00:00:00,26.11111111111111,34.81,5.556,0.0,16.09344
1151,2018-07-19 01:00:00,25.0,40.36,0.0,0.0,16.09344
1152,2018-07-19 02:00:00,23.88888888888889,43.14,5.556,0.0,16.09344
1153,2018-07-19 03:00:00,23.333333333333332,44.76,7.408,0.0,16.09344
1154,2018-07-19 04:00:00,22.22222222222222,47.72,0.0,0.0,16.09344
1155,2018-07-19 05:00:00,22.22222222222222,45.81,7.408,0.0,16.09344
1156,2018-07-19 06:00:00,20.555555555555557,52.67,0.0,0.0,16.09344
1157,2018-07-19 07:00:00,19.444444444444443,61.16,7.408,0.0,16.09344
1158,2018-07-19 08:00:00,19.444444444444443,61.16,0.0,0.0,16.09344
1159,2018-07-19 09:00:00,19.444444444444443,61.16,7.408,0.0,16.09344
1160,2018-07-19 10:00:00,19.444444444444443,56.82,0.0,0.0,16.09344
1161,2018-07-19 11:00:00,20.555555555555557,48.53,5.556,0.0,16.09344
1162,2018-07-19 12:00:00,21.666666666666668,43.83,9.26,0.0,16.09344
1163,2018-07-19 13:00:00,22.77777777777778,42.51,7.408,0.0,16.09344
1164,2018-07-19 14:00:00,23.88888888888889,39.75,6.482,0.0,16.09344
1165,2018-07-19 15:00:00,25.555555555555557,33.26,5.556,0.0,16.09344
1166,2018-07-19 16:00:00,26.666666666666668,33.58,5.556,0.0,16.09344
1167,2018-07-19 17:00:00,27.77777777777778,29.28,0.0,0.0,16.09344
1168,2018-07-19 18:00:00,27.22222222222222,32.6,0.0,0.0,16.09344
1169,2018-07-19 19:00:00,27.22222222222222,31.52,0.0,0.0,16.09344
1170,2018-07-19 20:00:00,26.11111111111111,43.59,1.852,0.0,16.09344
1171,2018-07-19 21:00:00,25.555555555555557,43.3,3.704,0.0,16.09344
1172,2018-07-19 22:00:00,25.0,44.9,5.556,0.0,16.09344
1173,2018-07-19 23:00:00,23.88888888888889,49.78,5.556,0.0,16.09344
1174,2018-07-20 00:00:00,22.77777777777778,51.33,0.0,0.0,16.09344
1175,2018-07-20 01:00:00,22.77777777777778,55.0,5.556,0.0,16.09344
1176,2018-07-20 02:00:00,22.22222222222222,59.2,0.0,0.0,16.09344
1177,2018-07-20 03:00:00,21.666666666666668,63.05,5.556,0.0,16.09344
1178,2018-07-20 04:00:00,21.666666666666668,65.58,0.0,0.0,16.09344
1179,2018-07-20 05:00:00,21.666666666666668,68.21,0.0,0.0,16.09344
1180,2018-07-20 06:00:00,21.11111111111111,76.01,7.408,0.0,16.09344
1181,2018-07-20 07:00:00,21.666666666666668,78.28,0.0,0.0,16.09344
1182,2018-07-20 08:00:00,20.555555555555557,83.81,0.0,0.0,16.09344
1183,2018-07-20 09:00:00,20.555555555555557,86.48,0.0,0.0,16.09344
1184,2018-07-20 10:00:00,20.555555555555557,86.48,0.0,0.0,12.874752
1185,2018-07-20 11:00:00,22.22222222222222,75.92,0.0,0.0,16.09344
1186,2018-07-20 12:00:00,23.88888888888889,66.27,0.0,0.0,16.09344
1187,2018-07-20 13:00:00,25.0,64.21,0.0,0.0,16.09344
1188,2018-07-20 14:00:00,25.0,57.77,0.0,0.0,16.09344
1189,2018-07-20 15:00:00,25.0,53.8,7.408,0.0,16.09344
1190,2018-07-20 16:00:00,27.77777777777778,47.49,8.025333333333332,0.0,16.09344
1191,2018-07-20 17:00:00,27.77777777777778,47.49,8.642666666666667,0.0,16.09344
1192,2018-07-20 18:00:00,26.11111111111111,46.87,9.26,0.0,16.09344
1193,2018-07-20 19:00:00,25.555555555555557,43.3,7.408,0.0,16.09344
1194,2018-07-20 20:00:00,25.555555555555557,46.4,5.556,0.0,16.09344
1195,2018-07-20 21:00:00,25.0,46.57,0.0,0.0,16.09344
1196,2018-07-20 22:00:00,23.88888888888889,55.28,7.408,0.0,16.09344
1197,2018-07-20 23:00:00,22.77777777777778,59.12,6.482,0.0,16.09344
1198,2018-07-21 00:00:00,22.22222222222222,63.61,5.556,0.0,16.09344
1199,2018-07-21 01:00:00,21.666666666666668,65.58,5.556,0.0,16.09344
1200,2018-07-21 02:00:00,22.22222222222222,61.15,5.556,0.0,16.09344
1201,2018-07-21 03:00:00,21.11111111111111,65.45,5.556,0.0,16.09344
1202,2018-07-21 05:00:00,21.666666666666668,65.58,7.408,0.0,16.09344
1203,2018-07-21 06:00:00,21.11111111111111,65.45,5.556,0.0,16.09344
1204,2018-07-21 07:00:00,20.555555555555557,70.21,0.0,0.0,16.09344
1205,2018-07-21 08:00:00,20.555555555555557,67.5,0.0,0.0,16.09344
1206,2018-07-21 09:00:00,21.11111111111111,68.09,5.556,0.0,16.09344
1207,2018-07-21 10:00:00,21.11111111111111,70.81,5.556,0.0,16.09344
1208,2018-07-21 11:00:00,21.666666666666668,61.04,9.26,0.0,16.09344
1209,2018-07-21 12:00:00,22.22222222222222,61.15,0.0,0.0,16.09344
1210,2018-07-21 13:00:00,22.77777777777778,53.23,5.556,0.0,16.09344
1211,2018-07-21 14:00:00,23.88888888888889,49.78,7.408,0.0,16.09344
1212,2018-07-21 15:00:00,23.333333333333332,57.36,12.964,0.0,16.09344
1213,2018-07-21 16:00:00,25.0,53.8,18.52,0.0,16.09344
1214,2018-07-21 17:00:00,24.444444444444443,53.64,14.816,0.0,16.09344
1215,2018-07-21 18:00:00,23.333333333333332,62.05,11.112,0.0,16.09344
1216,2018-07-21 19:00:00,22.77777777777778,68.66,14.816,0.0,16.09344
1217,2018-07-21 20:00:00,22.77777777777778,66.04,12.964,0.0,16.09344
1218,2018-07-21 21:00:00,22.22222222222222,68.31,11.112,0.0,16.09344
1219,2018-07-21 22:00:00,21.11111111111111,73.11,18.52,0.0,16.09344
1220,2018-07-21 23:00:00,21.11111111111111,70.81,20.372,0.025400000000000002,14.484096000000001
1221,2018-07-22 00:00:00,18.88888888888889,87.24,11.112,0.050800000000000005,9.656064
1222,2018-07-22 01:00:00,18.333333333333332,93.56,11.112,0.21166666666666667,6.437376
